Occurrence Date,Occurrence Hour,NIBRS Description,,Offense Count,Beat,Premise,Block Range,Street Name,Street Type,Suffix
6/28/18,15,Intimidation,,1,19G10,"Residence, Home (Includes Apartment)",10200-10299,CLUB CREEK,DR,
6/28/18,15,"False pretenses, swindle",,1,12D50,"Residence, Home (Includes Apartment)",15500-15599,POPLAR SPRINGS,LN,
6/28/18,15,Robbery,,1,19G40,"Highway, Road, Street, Alley",12700-12799,DAIRY ASHFORD,RD,S
6/28/18,15,All other larceny,,1,14D40,"Field, Woods",13400-13499,SOUTH,FWY,
6/28/18,15,All other larceny,,1,14D40,"Field, Woods",13400-13499,SOUTH,FWY,
6/28/18,16,All other larceny,,1,19G10,"Highway, Road, Street, Alley",8200-8299,WILCREST,DR,
6/28/18,16,Intimidation,,1,3B10,"Residence, Home (Includes Apartment)",3700-3799,WATONGA,BLVD,
6/28/18,16,Robbery,,1,9C30,"Parking Lot, Garage",11400-11499,WALLISVILLE,RD,
6/28/18,16,All other offenses,,1,1.70E+31,"Residence, Home (Includes Apartment)",10200-10299,GESSNER,RD,S
6/28/18,16,Simple assault,,1,1.70E+41,Speciality Store,8700-8799,BELLFORT,AVE,W
6/28/18,16,Simple assault,,1,6B10,"Parking Lot, Garage",400-499,LITTLE YORK,RD,W
6/28/18,16,"Destruction, damage, vandalism",,1,24C30,"Residence, Home (Includes Apartment)",5200-5299,MULBERRY GROVE,DR,
6/28/18,16,Shoplifting,,1,12D10,"Department, Discount Store",10400-10499,GULF,FWY,
6/28/18,16,All other offenses,,1,10H40,"Airplane, Bus,Train Terminal",4500-4599,MAIN,ST,
6/28/18,16,Motor vehicle theft,,1,11H30,"Residence, Home (Includes Apartment)",3800-3899,BROADWAY,ST,
6/28/18,16,All other offenses,,1,23J50,"Airplane, Bus,Train Terminal",7800-7899,AIRPORT,BLVD,
6/28/18,16,"Counterfeiting, forgery",,1,1.70E+11,Convenience Store,5400-5499,CHIMNEY ROCK,RD,
6/28/18,16,Disorderly conduct,,1,2A60,"Other, Unknown",1700-1799,22ND,ST,W
6/28/18,16,Driving under the influence,,1,20G30,"Highway, Road, Street, Alley",2600-2699,KIRKWOOD,RD,S
6/28/18,16,"Drug, narcotic violations",,1,20G30,"Highway, Road, Street, Alley",2600-2699,KIRKWOOD,RD,S
6/28/18,16,Aggravated Assault,,1,8C10,"Residence, Home (Includes Apartment)",4200-4299,BENNINGTON,ST,
6/28/18,16,Motor vehicle theft,,1,19G10,"Residence, Home (Includes Apartment)",10500-10599,BEECHNUT,ST,
6/28/18,16,Shoplifting,,1,1.70E+11,"Grocery, Supermarket",5400-5499,RICE,AVE,S
6/28/18,16,Shoplifting,,1,18F40,Speciality Store,9600-9699,WESTHEIMER,RD,
6/28/18,16,Simple assault,,1,1.70E+11,"Residence, Home (Includes Apartment)",6500-6599,CHIMNEY ROCK,RD,
6/28/18,16,Simple assault,,2,18F50,"Parking Lot, Garage",9500-9599,WESTHEIMER,RD,
6/28/18,16,Theft from motor vehicle,,1,7C40,"Grocery, Supermarket",10400-10499,JENSEN,DR,
6/28/18,16,"Destruction, damage, vandalism",,1,7C40,"Grocery, Supermarket",10400-10499,JENSEN,DR,
6/28/18,16,Intimidation,,1,5F10,"Residence, Home (Includes Apartment)",1300-1399,POST OAK,RD,N
6/28/18,16,Theft from motor vehicle,,1,18F20,"Parking Lot, Garage",5300-5399,WESTHEIMER,RD,
6/28/18,16,"Destruction, damage, vandalism",,1,18F20,"Parking Lot, Garage",5300-5399,WESTHEIMER,RD,
6/28/18,16,Motor vehicle theft,,1,1A10,"Highway, Road, Street, Alley",1000-1099,LA BRANCH,ST,
6/28/18,16,Theft from motor vehicle,,1,7C20,"Parking Lot, Garage",5900-5999,HIRSCH,RD,
6/28/18,16,"Burglary, Breaking and Entering",,1,1A10,"Parking Lot, Garage",300-399,CAPITOL,ST,
6/28/18,16,"Destruction, damage, vandalism",,1,5F20,"Commercial, Office Building",8100-8199,LONG POINT,RD,
6/28/18,16,Theft from motor vehicle,,1,13D20,"Hotel, Motel, ETC",9100-9199,GULF,FWY,
6/28/18,16,"Destruction, damage, vandalism",,1,1A10,"Commercial, Office Building",1100-1199,LOUISIANA,ST,
6/28/18,16,Trespass of real property,,1,1A10,"Commercial, Office Building",1100-1199,LOUISIANA,ST,
6/28/18,16,"Burglary, Breaking and Entering",,1,9C10,"Residence, Home (Includes Apartment)",8500-8599,BERNDALE,ST,
6/28/18,16,"Destruction, damage, vandalism",,1,2A60,Auto Dealership New/Used,1100-1199,20TH,ST,W
6/28/18,16,All other larceny,,1,18F20,"Other, Unknown",2200-2299,LOOP,,W
6/28/18,16,Simple assault,,1,13D20,Convenience Store,7500-7599,BELLFORT,ST,
6/28/18,16,Motor vehicle theft,,1,8C60,"Parking Lot, Garage",5500-5599,VAN ZANDT,ST,
6/28/18,16,All other larceny,,1,3B50,"Parking Lot, Garage",900-999,LOOP,,N
6/28/18,16,Robbery,,1,19G10,"Highway, Road, Street, Alley",9200-9299,WOODFAIR,DR,
6/28/18,16,All other larceny,,1,9C20,"Residence, Home (Includes Apartment)",7900-7999,LANE,ST,
6/28/18,16,"Burglary, Breaking and Entering",,1,14D30,"Residence, Home (Includes Apartment)",7300-7399,HURTGEN FOREST,RD,
6/28/18,17,Trespass of real property,,1,4F10,"Department, Discount Store",1800-1899,GESSNER,RD,
6/28/18,17,Shoplifting,,1,4F10,"Department, Discount Store",1800-1899,GESSNER,RD,
6/28/18,17,Intimidation,,1,10H40,"Residence, Home (Includes Apartment)",4600-4699,MAIN,ST,
6/28/18,17,Weapon law violations,,1,7C10,"Highway, Road, Street, Alley",2800-2899,SUMPTER,,
6/28/18,17,All other offenses,,1,7C10,"Highway, Road, Street, Alley",2200-2299,SEMMES,,
6/28/18,17,"Destruction, damage, vandalism",,1,8C60,"Highway, Road, Street, Alley",7400-7499,STERLINGSHIRE,ST,
6/28/18,17,Forcible fondling,,2,9C40,"Residence, Home (Includes Apartment)",12600-12699,YANCY,DR,
6/28/18,17,Simple assault,,1,18F40,"Residence, Home (Includes Apartment)",7600-7699,HIGHMEADOW,DR,
6/28/18,17,Stolen property offenses,,1,22B20,"Residence, Home (Includes Apartment)",13500-13599,NORTHBOROUGH,DR,
6/28/18,17,All other offenses,,1,22B20,"Residence, Home (Includes Apartment)",13500-13599,NORTHBOROUGH,DR,
6/28/18,17,All other offenses,,1,1A20,Speciality Store,2100-2199,SMITH,ST,
6/28/18,17,Aggravated Assault,,1,12D30,"Residence, Home (Includes Apartment)",10600-10699,SOUTHDOWN TRACE,TRL,
6/28/18,17,All other offenses,,1,12D30,"Residence, Home (Includes Apartment)",10600-10699,SOUTHDOWN TRACE,TRL,
6/28/18,17,Simple assault,,1,7C30,"Highway, Road, Street, Alley",3600-3699,CROSSTIMBERS,ST,E
6/28/18,17,Shoplifting,,1,1.70E+41,"Department, Discount Store",11100-11199,FONDREN,RD,
6/28/18,17,Simple assault,,1,6B20,"Residence, Home (Includes Apartment)",4500-4599,OAK SHADOWS,DR,
6/28/18,17,"Drug, narcotic violations",,1,7C20,"Highway, Road, Street, Alley",2400-2499,HUTTON,,
6/28/18,17,Shoplifting,,1,5F30,Speciality Store,5700-5799,HOLLISTER,ST,
6/28/18,17,Motor vehicle theft,,1,5F10,"Highway, Road, Street, Alley",7200-7299,JALNA,ST,
6/28/18,17,Impersonation,,1,5F10,"Highway, Road, Street, Alley",7200-7299,JALNA,ST,
6/28/18,17,All other offenses,,1,5F10,"Highway, Road, Street, Alley",7200-7299,JALNA,ST,
6/28/18,17,Intimidation,,1,8C20,"Residence, Home (Includes Apartment)",7500-7599,BYWOOD,ST,
6/28/18,17,Robbery,,1,14D10,"Residence, Home (Includes Apartment)",5600-5699,ROYAL PALMS,ST,
6/28/18,17,Identify theft,,1,3B40,"Other, Unknown",5300-5399,SHEPHERD,DR,
6/28/18,17,All other larceny,,1,22B10,"Hotel, Motel, ETC",16900-16999,TOMBALL,PKWY,
6/28/18,17,Simple assault,,1,22B10,"Hotel, Motel, ETC",16900-16999,TOMBALL,PKWY,
6/28/18,17,"Destruction, damage, vandalism",,1,1.50E+41,"Parking Lot, Garage",3000-3099,LOOP,,S
6/28/18,17,Theft from motor vehicle,,1,1.50E+21,"Parking Lot, Garage",10300-10399,POST OAK,RD,S
6/28/18,17,"Destruction, damage, vandalism",,1,24C10,"Parking Lot, Garage",2200-2299,NORTHPARK,DR,
6/28/18,17,Theft from motor vehicle,,1,24C10,"Parking Lot, Garage",2200-2299,NORTHPARK,DR,
6/28/18,17,Robbery,,1,14D10,Convenience Store,6300-6399,MARTIN LUTHER KING,BLVD,
6/28/18,17,Theft from motor vehicle,,1,2A60,"Parking Lot, Garage",1200-1299,20TH,ST,W
6/28/18,17,Motor vehicle theft,,1,22B20,"Parking Lot, Garage",12300-12399,NORTH,FWY,
6/28/18,17,All other larceny,,1,22B10,"Department, Discount Store",7900-7999,FM 1960,RD,W
6/28/18,17,Theft from motor vehicle,,1,12D10,"Department, Discount Store",10000-10099,ALMEDA GENOA,RD,
6/28/18,17,Theft from motor vehicle,,1,18F40,"Parking Lot, Garage",1900-1999,WINROCK,BLVD,
6/28/18,17,Theft from motor vehicle,,1,10H70,"Parking Lot, Garage",6800-6899,M D ANDERSON,ST,
6/28/18,17,Theft from motor vehicle,,1,1.50E+11,"Highway, Road, Street, Alley",8700-8799,ROBINDELL,DR,
6/28/18,17,Theft of motor vehicle parts or accessory,,1,22B20,"Residence, Home (Includes Apartment)",17100-17199,SUNSHINE BAY,DR,
6/28/18,17,"Destruction, damage, vandalism",,1,19G50,"Commercial, Office Building",11800-11899,SAM HOUSTON,PKWY,W
6/28/18,17,All other larceny,,1,13D20,"Hotel, Motel, ETC",9000-9099,AIRPORT,BLVD,
6/28/18,18,Aggravated Assault,,1,7C10,"Parking Lot, Garage",1200-1299,LOCKWOOD,DR,
6/28/18,18,"Drug, narcotic violations",,1,1.60E+31,"Highway, Road, Street, Alley",6300-6399,OREM,DR,W
6/28/18,18,Simple assault,,1,20G40,"Residence, Home (Includes Apartment)",12000-12099,WEDGEHILL,LN,
6/28/18,18,All other larceny,,1,20G50,"Residence, Home (Includes Apartment)",300-399,MEMORIAL CITY,WAY,
6/28/18,18,Simple assault,,2,7C40,"Service, Gas Station",10300-10399,SHADY,LN,
6/28/18,18,Simple assault,,1,14D10,"Highway, Road, Street, Alley",6900-6999,ENGLAND,ST,
6/28/18,18,"Destruction, damage, vandalism",,1,19G40,"Residence, Home (Includes Apartment)",11200-11299,JULLIANE,CT,
6/28/18,18,Robbery,,1,13D20,"Parking Lot, Garage",8600-8699,BROADWAY,ST,
6/28/18,18,Simple assault,,2,18F50,"Bar, Nightclub",6400-6499,SOUTHWEST,FWY,
6/28/18,18,Aggravated Assault,,4,19G10,"Highway, Road, Street, Alley",8800-8899,SAM HOUSTON,PKWY,W
6/28/18,18,Theft from motor vehicle,,1,19G10,"Grocery, Supermarket",8800-8899,SAM HOUSTON,PKWY,W
6/28/18,18,Simple assault,,1,9C30,"Hotel, Motel, ETC",10800-10899,EAST,FWY,
6/28/18,18,Simple assault,,2,22B40,"Residence, Home (Includes Apartment)",14900-14999,PECANTEX,DR,
6/28/18,18,"Destruction, damage, vandalism",,1,22B40,"Residence, Home (Includes Apartment)",14900-14999,PECANTEX,DR,
6/28/18,18,Shoplifting,,1,20G30,"Department, Discount Store",2700-2799,KIRKWOOD,RD,S
6/28/18,18,Trespass of real property,,1,7C20,"Department, Discount Store",5200-5299,LOCKWOOD,DR,
6/28/18,18,Trespass of real property,,1,1A30,"Parking Lot, Garage",1000-1099,WESTHEIMER,RD,
6/28/18,18,All other offenses,,1,10H40,"Other, Unknown",1000-1099,WEBSTER,ST,
6/28/18,18,"Burglary, Breaking and Entering",,1,7C30,"Residence, Home (Includes Apartment)",2000-2099,CROSSTIMBERS,ST,E
6/28/18,18,Shoplifting,,1,12D70,"Department, Discount Store",1400-1499,BAY AREA,BLVD,W
6/28/18,18,Simple assault,,1,6B10,"Other, Unknown",6100-6199,AIRLINE,DR,
6/28/18,18,"Burglary, Breaking and Entering",,1,20G80,"Residence, Home (Includes Apartment)",1400-1499,ELDRIDGE,PKWY,
6/28/18,18,Motor vehicle theft,,1,2A50,"Highway, Road, Street, Alley",6100-6199,TRURO,ST,
6/28/18,18,Intimidation,,1,13D20,"Residence, Home (Includes Apartment)",6300-6399,BELCREST,ST,
6/28/18,18,Motor vehicle theft,,1,12D20,"Parking Lot, Garage",11600-11699,GULF POINTE,DR,
6/28/18,18,Theft from motor vehicle,,1,8C20,"Highway, Road, Street, Alley",6300-6399,SHOTWELL,ST,
6/28/18,18,"Destruction, damage, vandalism",,1,8C20,"Highway, Road, Street, Alley",6300-6399,SHOTWELL,ST,
6/28/18,18,Theft from motor vehicle,,1,4F10,"Parking Lot, Garage",9700-9799,PINE LAKE,DR,
6/28/18,18,Theft from motor vehicle,,1,18F30,"Parking Lot, Garage",6100-6199,WESTHEIMER,RD,
6/28/18,18,"Destruction, damage, vandalism",,1,11H20,"Parking Lot, Garage",700-799,NUECES,,
6/28/18,18,Theft from motor vehicle,,1,8C30,"Parking Lot, Garage",9100-9199,WAYSIDE,DR,N
6/28/18,18,"Burglary, Breaking and Entering",,1,1A20,"Residence, Home (Includes Apartment)",900-999,GILLETTE,ST,
6/28/18,18,Shoplifting,,1,5F30,Speciality Store,13400-13499,NORTHWEST,FWY,
6/28/18,18,All other larceny,,1,14D40,Construction Site,5400-5499,OREM,DR,E
6/28/18,18,"Destruction, damage, vandalism",,1,19G10,"Parking Lot, Garage",9400-9499,CONCOURSE,DR,
6/28/18,18,"Burglary, Breaking and Entering",,1,22B40,"Commercial, Office Building",15700-15799,LEE,RD,
6/28/18,18,Theft from motor vehicle,,1,24C30,"Parking Lot, Garage",3300-3399,GOLDEN TRAILS,DR,
6/28/18,18,All other larceny,,1,5F10,"Parking Lot, Garage",1900-1999,ANTOINE,DR,
6/28/18,18,Theft of motor vehicle parts or accessory,,1,2A30,"Highway, Road, Street, Alley",400-499,18TH,ST,W
6/28/18,18,"Destruction, damage, vandalism",,1,18F20,"Parking Lot, Garage",5000-5099,WESTHEIMER,RD,
6/28/18,19,Trespass of real property,,1,10H40,Convenience Store,2100-2199,FANNIN,ST,
6/28/18,19,Simple assault,,1,9C30,"Residence, Home (Includes Apartment)",4500-4599,OST,DR,E
6/28/18,19,"Drug, narcotic violations",,1,14D10,"Residence, Home (Includes Apartment)",7200-7299,CULLEN,BLVD,
6/28/18,19,Trespass of real property,,1,1.70E+11,"Residence, Home (Includes Apartment)",6700-6799,DE MOSS,DR,
6/28/18,19,All other offenses,,1,7C20,"Parking Lot, Garage",7000-7099,LOOP,,N
6/28/18,19,Simple assault,,1,18F20,"Service, Gas Station",2600-2699,LOOP,,W
6/28/18,19,Simple assault,,1,1A50,"Residence, Home (Includes Apartment)",4600-4699,WESTHEIMER,RD,
6/28/18,19,Intimidation,,1,6B30,"Residence, Home (Includes Apartment)",5900-5999,BENT BOUGH,LN,
6/28/18,19,Shoplifting,,1,14D40,"Department, Discount Store",13200-13299,CULLEN,BLVD,
6/28/18,19,"Burglary, Breaking and Entering",,1,1.70E+31,"Residence, Home (Includes Apartment)",11500-11599,KEEGANS RIDGE,RD,
6/28/18,19,"Burglary, Breaking and Entering",,1,13D10,"Residence, Home (Includes Apartment)",3400-3499,EVERGREEN,DR,
6/28/18,19,Intimidation,,1,12D40,"Residence, Home (Includes Apartment)",12000-12099,RAMLA PLACE,TRL,
6/28/18,19,"Destruction, damage, vandalism",,1,10H60,"Parking Lot, Garage",3600-3699,OLD SPANISH,TRL,
6/28/18,19,"Drug, narcotic violations",,1,20G10,"Parking Lot, Garage",3000-3099,BRIARPARK,DR,
6/28/18,19,Driving under the influence,,1,20G10,"Parking Lot, Garage",3000-3099,BRIARPARK,DR,
6/28/18,19,All other larceny,,1,3B50,"Airplane, Bus,Train Terminal",8000-8099,FULTON,ST,
6/28/18,19,"Destruction, damage, vandalism",,1,3B10,"Residence, Home (Includes Apartment)",5600-5699,ANTOINE,DR,
6/28/18,19,"Counterfeiting, forgery",,1,24C50,Restaurant,100-199,NORTHPARK,DR,
6/28/18,19,Intimidation,,1,4F10,"Department, Discount Store",1800-1899,GESSNER,RD,
6/28/18,19,Drunkenness,,1,1A30,"Bar, Nightclub",3300-3399,EASTSIDE,ST,
6/28/18,19,"Drug, narcotic violations",,1,11H30,"Residence, Home (Includes Apartment)",4000-4099,GALVESTON,RD,
6/28/18,19,All other offenses,,1,19G40,"Highway, Road, Street, Alley",12200-12299,PINE KNOLL,DR,
6/28/18,19,"Destruction, damage, vandalism",,1,1A30,"Residence, Home (Includes Apartment)",1500-1599,MISSOURI,ST,
6/28/18,19,"Destruction, damage, vandalism",,1,8C60,"Residence, Home (Includes Apartment)",7400-7499,BIGWOOD,ST,
6/28/18,19,Simple assault,,1,8C60,"Residence, Home (Includes Apartment)",7400-7499,BIGWOOD,ST,
6/28/18,19,All other offenses,,1,5F30,"Residence, Home (Includes Apartment)",7500-7599,PINEMONT,DR,
6/28/18,19,Theft from motor vehicle,,1,20G10,"Parking Lot, Garage",9700-9799,WESTHEIMER,RD,
6/28/18,19,Theft from motor vehicle,,1,20G40,"Parking Lot, Garage",12100-12199,WESTHEIMER,RD,
6/28/18,19,Theft from motor vehicle,,1,20G80,"Parking Lot, Garage",1200-1299,ELDRIDGE,PKWY,
6/28/18,19,All other larceny,,1,11H10,"Department, Discount Store",2300-2399,WAYSIDE,DR,S
6/28/18,19,Theft from motor vehicle,,1,1A50,"Parking Lot, Garage",3200-3299,SOUTHWEST,FWY,
6/28/18,19,Theft from motor vehicle,,1,1A50,Restaurant,3600-3699,WESTHEIMER,RD,
6/28/18,19,Intimidation,,1,6B40,"Residence, Home (Includes Apartment)",7000-7099,WENDEMERE,ST,
6/28/18,19,Theft from motor vehicle,,1,3B40,"Residence, Home (Includes Apartment)",400-499,SIKES,ST,
6/28/18,19,Theft from motor vehicle,,1,20G40,"Residence, Home (Includes Apartment)",1500-1599,WARWICKSHIRE,DR,
6/28/18,19,All other larceny,,1,11H20,"Residence, Home (Includes Apartment)",7800-7899,MANCHESTER,ST,
6/28/18,19,Theft from motor vehicle,,1,20G40,"Residence, Home (Includes Apartment)",1800-1899,MOSSY STONE,DR,
6/28/18,19,Motor vehicle theft,,1,8C30,"Parking Lot, Garage",8800-8899,MESA,DR,
6/28/18,19,"Destruction, damage, vandalism",,1,1A20,"Parking Lot, Garage",2800-2899,WHITNEY,ST,
6/28/18,19,Theft from motor vehicle,,1,1A20,"Parking Lot, Garage",2800-2899,WHITNEY,ST,
6/28/18,19,All other larceny,,1,20G10,Camp/Campground,3000-3099,SEAGLER,RD,
6/28/18,19,Theft from motor vehicle,,1,1.70E+11,"Parking Lot, Garage",6600-6699,CHETWOOD,DR,
6/28/18,19,All other offenses,,1,2A60,"Residence, Home (Includes Apartment)",1800-1899,WILLOWMOSS,CT,
6/28/18,19,"Destruction, damage, vandalism",,1,19G40,"Residence, Home (Includes Apartment)",8300-8399,LEAMONT,DR,
6/28/18,20,Trespass of real property,,1,10H40,"Service, Gas Station",2100-2199,FANNIN,ST,
6/28/18,20,Intimidation,,1,1A10,"Highway, Road, Street, Alley",900-999,TEXAS,ST,
6/28/18,20,Simple assault,,1,22B20,"Residence, Home (Includes Apartment)",800-899,GREENS,RD,
6/28/18,20,Intimidation,,1,13D10,"Residence, Home (Includes Apartment)",3800-3899,LAZYWOOD,LN,
6/28/18,20,Aggravated Assault,,1,3B40,"Highway, Road, Street, Alley",600-699,THORNTON,RD,
6/28/18,20,Theft from building,,1,1.70E+41,"Grocery, Supermarket",11300-11399,GESSNER,RD,S
6/28/18,20,All other offenses,,1,1.60E+21,"Parking Lot, Garage",3500-3599,SIMSBROOK,DR,
6/28/18,20,"Drug, narcotic violations",,1,1.60E+21,"Parking Lot, Garage",3500-3599,SIMSBROOK,DR,
6/28/18,20,"Drug, narcotic violations",,1,2A20,"Highway, Road, Street, Alley",100-199,PATTON,ST,
6/28/18,20,Motor vehicle theft,,1,19G30,"Residence, Home (Includes Apartment)",8000-8099,COOK,RD,
6/28/18,20,Intimidation,,1,13D40,Convenience Store,8400-8499,SAM HOUSTON,PKWY,S
6/28/18,20,Simple assault,,1,6B10,"Residence, Home (Includes Apartment)",6300-6399,ALFANO,ST,
6/28/18,20,"Drug, narcotic violations",,1,19G30,"Highway, Road, Street, Alley",6700-6799,DAIRY ASHFORD,RD,S
6/28/18,20,Intimidation,,1,22B20,"Residence, Home (Includes Apartment)",1000-1099,GREENS,RD,
6/28/18,20,Motor vehicle theft,,1,8C30,"Residence, Home (Includes Apartment)",7900-7999,FOWLIE,ST,
6/28/18,20,Simple assault,,1,20G40,"Residence, Home (Includes Apartment)",2400-2499,KIRKWOOD,RD,S
6/28/18,20,Simple assault,,1,18F40,"Residence, Home (Includes Apartment)",8800-8899,WESTHEIMER,RD,
6/28/18,20,Trespass of real property,,1,19G40,"Service, Gas Station",11500-11599,BISSONNET,ST,
6/28/18,20,All other larceny,,1,6B10,"Residence, Home (Includes Apartment)",100-199,PARKER,RD,W
6/28/18,20,Intimidation,,1,18F60,"Highway, Road, Street, Alley",7600-7699,BARBERTON,DR,
6/28/18,20,Intimidation,,2,5F20,"Residence, Home (Includes Apartment)",2000-2099,SPENWICK,DR,
6/28/18,20,Theft from motor vehicle,,1,2A30,"Parking Lot, Garage",200-299,19TH,ST,W
6/28/18,20,Theft from motor vehicle,,1,2A50,"Parking Lot, Garage",4300-4399,GIBSON,ST,
6/28/18,20,Theft from motor vehicle,,1,19G20,Restaurant,11400-11499,BELLAIRE,BLVD,
6/28/18,20,"Destruction, damage, vandalism",,1,19G20,Restaurant,11400-11499,BELLAIRE,BLVD,
6/28/18,20,Theft from motor vehicle,,1,20G10,"Parking Lot, Garage",9900-9999,WESTHEIMER,RD,
6/28/18,20,Theft from motor vehicle,,1,4F10,"Parking Lot, Garage",9700-9799,KATY,FWY,
6/28/18,20,"Burglary, Breaking and Entering",,1,8C60,"Residence, Home (Includes Apartment)",10200-10299,CHEEVES,DR,
6/28/18,20,Motor vehicle theft,,1,8C60,"Residence, Home (Includes Apartment)",10200-10299,CHEEVES,DR,
6/28/18,20,Motor vehicle theft,,1,1.60E+21,"Residence, Home (Includes Apartment)",13300-13399,TOWNWOOD,DR,
6/28/18,20,Motor vehicle theft,,1,1.50E+11,"Residence, Home (Includes Apartment)",5600-5699,CAREW,ST,
6/28/18,20,Theft from motor vehicle,,1,2A50,"Drug Store, Doctors Office, Hospital",5300-5399,KIAM,ST,
6/28/18,20,"Destruction, damage, vandalism",,1,20G30,"Residence, Home (Includes Apartment)",10900-10999,MEADOWGLEN,LN,
6/28/18,20,"Burglary, Breaking and Entering",,1,9C20,"Commercial, Office Building",7100-7199,EAST,FWY,
6/28/18,20,Theft from motor vehicle,,1,20G60,"Parking Lot, Garage",14600-14699,PERTHSHIRE,RD,
6/28/18,20,Theft from motor vehicle,,1,9C30,"Parking Lot, Garage",10600-10699,EAST,FWY,
6/28/18,20,Theft of motor vehicle parts or accessory,,1,1A20,"Highway, Road, Street, Alley",800-899,TAFT,ST,
6/28/18,21,Forcible sodomy,,1,5F20,"Residence, Home (Includes Apartment)",1500-1599,OJEMAN,RD,
6/28/18,21,"Destruction, damage, vandalism",,1,14D20,"Residence, Home (Includes Apartment)",4800-4899,WILMINGTON,ST,
6/28/18,21,Aggravated Assault,,1,14D20,"Residence, Home (Includes Apartment)",4800-4899,WILMINGTON,ST,
6/28/18,21,Aggravated Assault,,1,1.60E+21,"Residence, Home (Includes Apartment)",4000-4099,SIMSBROOK,DR,
6/28/18,21,Prostitution,,1,22B40,"Bar, Nightclub",18000-18099,EASTEX,FWY,
6/28/18,21,Robbery,,1,20G30,"Residence, Home (Includes Apartment)",2800-2899,WALLINGFORD,DR,
6/28/18,21,Intimidation,,2,13D10,"Residence, Home (Includes Apartment)",7500-7599,PARK PLACE,BLVD,
6/28/18,21,Motor vehicle theft,,1,14D30,"Residence, Home (Includes Apartment)",8100-8199,SOUTHBANK,ST,
6/28/18,21,Intimidation,,1,20G50,School-College/University,10200-10299,KATY,FWY,
6/28/18,21,Driving under the influence,,1,6B40,"Highway, Road, Street, Alley",8500-8599,IH 45,FWY,N
6/28/18,21,Aggravated Assault,,1,8C50,"Residence, Home (Includes Apartment)",9000-9099,STERLINGSHIRE,,
6/28/18,21,Simple assault,,1,5F20,"Residence, Home (Includes Apartment)",2200-2299,WIRT,RD,
6/28/18,21,"Destruction, damage, vandalism",,1,2A50,"Residence, Home (Includes Apartment)",5500-5599,ROSE,,
6/28/18,21,Aggravated Assault,,1,6B30,"Residence, Home (Includes Apartment)",8800-8899,LANDWOOD,DR,
6/28/18,21,Intimidation,,4,14D20,"Residence, Home (Includes Apartment)",3000-3099,SUNNYDALE,DR,
6/28/18,21,Intimidation,,1,10H40,"Residence, Home (Includes Apartment)",4500-4599,TRAVIS,ST,
6/28/18,21,Intimidation,,1,8C30,"Residence, Home (Includes Apartment)",7300-7399,WAYSIDE,DR,N
6/28/18,21,Simple assault,,1,22B30,"Residence, Home (Includes Apartment)",100-199,DYNA,DR,
6/28/18,21,Trespass of real property,,1,20G30,"Service, Gas Station",11300-11399,MEADOWGLEN,LN,
6/28/18,21,Theft from motor vehicle,,1,18F50,"Parking Lot, Garage",2700-2799,ROCKYRIDGE,DR,
6/28/18,21,Theft from building,,1,18F30,"Grocery, Supermarket",5800-5899,SAN FELIPE,ST,
6/28/18,21,"Destruction, damage, vandalism",,1,1A50,"Parking Lot, Garage",3800-3899,SOUTHWEST,FWY,
6/28/18,21,Theft from motor vehicle,,1,10H40,"Highway, Road, Street, Alley",1700-1799,WINBERN,,
6/28/18,21,"Burglary, Breaking and Entering",,1,18F40,"Residence, Home (Includes Apartment)",8800-8899,WESTHEIMER,RD,
6/28/18,21,Simple assault,,4,12D70,"Residence, Home (Includes Apartment)",600-699,PINELOCH,DR,
6/28/18,21,Forcible sodomy,,1,3B50,Convenience Store,7200-7299,FULTON,ST,
6/28/18,21,Trespass of real property,,1,10H20,"Residence, Home (Includes Apartment)",1400-1499,GODWIN,,
6/28/18,21,"Destruction, damage, vandalism",,1,20G40,"Parking Lot, Garage",2500-2599,WOODLAND PARK,DR,
6/28/18,21,Theft from motor vehicle,,1,20G40,"Parking Lot, Garage",2500-2599,WOODLAND PARK,DR,
6/28/18,21,Theft from motor vehicle,,1,20G10,"Residence, Home (Includes Apartment)",3200-3299,GESSNER,RD,S
6/28/18,21,Theft from motor vehicle,,1,1A20,"Parking Lot, Garage",400-499,ELGIN,ST,
6/28/18,21,Theft from motor vehicle,,1,1.50E+11,"Parking Lot, Garage",5400-5499,BRAESWOOD,BLVD,N
6/28/18,21,"Destruction, damage, vandalism",,1,4F10,"Parking Lot, Garage",9700-9799,KATY,FWY,
6/28/18,21,Theft from motor vehicle,,1,4F10,"Parking Lot, Garage",9700-9799,KATY,FWY,
6/28/18,21,"Destruction, damage, vandalism",,1,12D10,"Residence, Home (Includes Apartment)",9500-9599,CLEARWOOD,ST,
6/28/18,21,All other larceny,,1,20G10,"Parking Lot, Garage",10300-10399,WESTPARK,DR,
6/28/18,21,Theft from motor vehicle,,1,10H60,Convenience Store,2300-2399,SOUTHMORE,BLVD,
6/28/18,21,Robbery,,1,3B10,"Service, Gas Station",6500-6599,43RD,ST,W
6/28/18,22,Driving under the influence,,1,10H40,"Highway, Road, Street, Alley",3000-3099,MILAM,ST,
6/28/18,22,All other larceny,,1,1.50E+41,"Residence, Home (Includes Apartment)",8100-8199,FANNIN,ST,
6/28/18,22,"Drug, narcotic violations",,1,2A20,"Service, Gas Station",1300-1399,LOOP,,N
