Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
02/16/2018,11,Theft,3B40,Department or Discount Store,4000-4099,SHEPHERD,RD,N,1
02/17/2018,16,Theft,3B40,Service or Gas Station,1300-1399,CROSSTIMBERS,ST,-,1
02/17/2018,18,Theft,3B40,Apartment Parking Lot,4700-4799,YALE ST,ST,-,1
02/18/2018,20,Aggravated Assault,3B40,Other Parking Lot,400-499,E WHITNEY ST,ST,-,1
02/18/2018,16,Theft,3B40,Department or Discount Store,1700-1799,TEXAS,AVE,-,1
02/18/2018,18,Robbery,3B40,Drug Store or Medical Supply,4100-4199,SHEPHERD,RD,N,1
02/18/2018,17,AutoTheft,3B40,Other Parking Lot,800-899,LOOP,-,N,1
02/18/2018,04,Burglary,3B40,Miscellaneous Business (Non-Specific),4200-4299,E. TOLIVER,-,-,1
02/18/2018,14,Theft,3B40,Rental Storage Facility,5300-5399,NORTH,FWY,-,1
02/19/2018,00,Aggravated Assault,3B40,Residence or House,300-399,40TH,ST,E,1
02/19/2018,17,AutoTheft,3B40,Apartment Parking Lot,4500-4599,WERNER ST,ST,-,1
02/19/2018,14,Robbery,3B40,Convenience Store,200-299,W CROSSTIMBERS ST,ST,-,1
02/20/2018,12,Aggravated Assault,3B40,Residence or House,600-699,SPELL,-,-,1
02/20/2018,08,Burglary,3B40,Vehicle/Auto Sales/Lease/Auto Parts Store,5400-5499,SHEPHERD,RD,N,1
02/20/2018,16,Theft,3B40,Police Station,5100-5199,NORTH FWY IB,-,-,1
02/21/2018,20,AutoTheft,3B40,Grocery Store or Supermarket Parking Lot,8100-8199,EASTEX,FWY,-,1
02/21/2018,15,Aggravated Assault,3B40,Residence or House,3300-3399,BACCHUS ST,ST,-,1
02/22/2018,19,Aggravated Assault,3B40,Apartment Parking Lot,5100-5199,NORTH FWY IB,-,-,2
02/22/2018,19,Aggravated Assault,3B40,Residence or House,4800-4899,YALE ST,ST,-,1
02/22/2018,16,AutoTheft,3B40,Apartment Parking Lot,500-599,CROSSTIMBERS,ST,W,1
02/22/2018,16,Theft,3B40,Commercial Parking Lot or Garage,100-199,N LOOP,-,-,1
02/22/2018,14,Theft,3B40,Department or Discount Store,4100-4199,SHEPHERD,RD,N,1
02/22/2018,15,Burglary,3B40,"Vacant Single Occ Resd(House,Townhs,Dplex)",100-199,39TH,ST,E,1
02/22/2018,10,Theft,3B40,Residence or House,600-699,WEST CROSS DR,-,-,1
02/22/2018,06,Burglary,3B40,Miscellaneous Business (Non-Specific),3800-3899,SHEPHERD,RD,N,1
02/23/2018,13,Burglary,3B40,Residence or House,1400-1499,NORTH LOOP,-,-,1
02/23/2018,18,Theft,3B40,Strip Business Center Parking Lot,5100-5199,PO BOX 2610,-,-,1
02/23/2018,09,Aggravated Assault,3B40,Other Parking Lot,5100-5199,YALE ST,ST,-,1
02/24/2018,14,Aggravated Assault,3B40,"Road, Street, or Sidewalk",500-599,W. CROSSTIMBERS APT. 8,-,-,1
02/24/2018,10,AutoTheft,3B40,Apartment Parking Lot,8100-8199,MILDREDGE,ST,-,1
02/25/2018,02,Aggravated Assault,3B40,Sexually Oriented Club,5600-5699,N. SHEPHERD DR.,-,-,1
02/25/2018,20,Aggravated Assault,3B40,Apartment,300-399,VICTORIA,DR,-,1
02/26/2018,07,Burglary,3B40,Warehouse,500-599,GARDEN OAKS,BLVD,-,1
02/26/2018,12,Robbery,3B40,Bus Stop,3400-3499,FANNIN,-,-,1
02/26/2018,17,Burglary,3B40,Residence or House,400-499,E. 34TH UNIT B,-,-,1
02/26/2018,20,Theft,3B40,Other Parking Lot,4400-4499,N SHEPHERD DR,-,-,1
02/26/2018,20,Burglary,3B40,"Vacant Other Residential (Apartment,Dorms)",300-399,WALTHALL,-,-,1
02/27/2018,12,Burglary,3B40,Residence or House,5000-5099,YALE ST,ST,-,1
02/27/2018,08,AutoTheft,3B40,Apartment Parking Lot,500-599,W CROSSTIMBERS ST,ST,-,1
02/27/2018,05,AutoTheft,3B40,Apartment Parking Lot,500-599,W CROSSTIMBERS ST,ST,-,1
02/27/2018,03,Burglary,3B40,Convenience Store,4100-4199,SHEPHERD,RD,N,1
02/27/2018,09,AutoTheft,3B40,Residence or House,2100-2199,GESSNER RD APT 1407,-,S,1
02/27/2018,19,Theft,3B40,"Other, Unknown, or Not Listed",400-499,GAMMON DR,-,-,1
02/27/2018,15,Theft,3B40,Department or Discount Store,4000-4099,SHEPHERD,RD,N,1
02/27/2018,17,Theft,3B40,Department or Discount Store,4000-4099,SHEPHERD,RD,N,1
02/28/2018,19,AutoTheft,3B40,"Road, Street, or Sidewalk",400-499,JANISCH RD,RD,-,1
02/28/2018,15,Theft,3B40,Apartment,300-399,E 37TH ST,ST,-,1
11/12/2017,16,Rape,3B40,"Hotel, Motel, Inn, Etc.",7300-7399,NORTHLINE,DR,-,1
02/01/2018,10,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
02/01/2018,15,Theft,3B50,Commercial Parking Lot or Garage,800-899,CROSSTIMBERS ST,ST,-,1
02/01/2018,16,AutoTheft,3B50,Grocery Store or Supermarket Parking Lot,7300-7399,W. KNOLL,-,-,1
02/01/2018,17,AutoTheft,3B50,"Road, Street, or Sidewalk",7700-7799,FULTON ST,ST,-,1
02/01/2018,15,AutoTheft,3B50,Other Parking Lot,4700-4799,AIRLINE DR,-,-,1
02/02/2018,16,Theft,3B50,Residence or House,7700-7799,APPLETON ST,ST,-,1
02/02/2018,12,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/02/2018,14,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
02/02/2018,21,Robbery,3B50,Grocery Store or Supermarket,4700-4799,AIRLINE,DR,-,1
02/02/2018,21,Aggravated Assault,3B50,"Road, Street, or Sidewalk",8600-8699,META,-,-,1
02/03/2018,09,Theft,3B50,Other Parking Lot,8400-8499,BAUMAN,RD,-,1
02/03/2018,06,Burglary,3B50,Check Cashing Places,5300-5399,AIRLINE,DR,-,1
02/03/2018,10,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/04/2018,15,Theft,3B50,Grocery Store or Supermarket,1400-1499,DONOVAN,-,W,1
02/04/2018,18,Theft,3B50,Department or Discount Store,7700-7799,AVE B,-,-,1
02/04/2018,13,Burglary,3B50,Residence or House,11200-11299,BANNISTER,LN,-,1
02/04/2018,03,Aggravated Assault,3B50,Restaurant or Cafeteria Parking Lot,5300-5399,NORTH FWY OB,-,-,1
02/04/2018,09,Theft,3B50,Apartment Parking Lot,800-899,WAINWRIGHT ST,ST,-,1
02/04/2018,07,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/05/2018,22,Theft,3B50,Service or Gas Station,UNK,CROSSTIMBERS,ST,E,1
02/05/2018,17,Robbery,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/05/2018,15,Aggravated Assault,3B50,Restaurant or Cafeteria Parking Lot,10800-10899,KIPP WAY,DR,-,1
02/05/2018,14,Theft,3B50,"Other, Unknown, or Not Listed",UNK,BURRESS ST,ST,-,1
02/05/2018,13,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/05/2018,08,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/05/2018,02,Robbery,3B50,Grocery Store or Supermarket Parking Lot,4900-4999,AIRLINE DR,-,-,1
02/06/2018,07,Burglary,3B50,Body Shop,9100-9199,FULTON,ST,-,1
02/06/2018,08,Burglary,3B50,Miscellaneous Business (Non-Specific),100-199,BEN DR.,-,-,1
02/06/2018,16,Theft,3B50,Department or Discount Store,100-199,CROSSTIMBERS,ST,E,1
02/06/2018,13,Robbery,3B50,Grocery Store or Supermarket Parking Lot,200-299,PARKER ROAD,-,-,1
02/06/2018,20,Robbery,3B50,"Pawn, Resale Shop, or Flea Market",4700-4799,NORTH,FWY,-,1
02/07/2018,00,Theft,3B50,Convenience Store,12000-12099,HADLEY FALLS COURT,-,-,1
02/07/2018,16,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/07/2018,15,Theft,3B50,Other Parking Lot,5200-5299,AIRLINE DR,-,-,1
02/07/2018,17,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/07/2018,22,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/08/2018,10,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/08/2018,07,Theft,3B50,Driveway,700-799,YORKSHIRE,ST,-,1
02/08/2018,13,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/08/2018,21,Theft,3B50,Park and Ride Terminal,7700-7799,FULTON ST,ST,-,1
02/08/2018,17,Robbery,3B50,"Road, Street, or Sidewalk",7100-7199,WOODLAKE PARKWAY LOT 240,-,-,1
02/09/2018,07,Burglary,3B50,Department or Discount Store,900-999,TIDWELL,RD,E,1
02/09/2018,12,Theft,3B50,Other Parking Lot,4400-4499,NORTH FWY OB,-,-,1
02/09/2018,19,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/10/2018,11,AutoTheft,3B50,Miscellaneous Business (Non-Specific),6800-6899,FULTON ST,ST,-,1
02/10/2018,15,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/10/2018,16,Theft,3B50,Miscellaneous Business (Non-Specific),4400-4499,NORTH FWY OB,-,-,1
02/11/2018,03,AutoTheft,3B50,Driveway,700-799,MCDANIEL,-,-,1
02/11/2018,13,Theft,3B50,Restaurant or Cafeteria,UNK,CROSSTIMBERS,ST,E,1
02/12/2018,07,Burglary,3B50,Miscellaneous Business (Non-Specific),3800-3899,NORTH,FWY,-,1
02/12/2018,13,AutoTheft,3B50,Apartment Parking Lot,UNK,BURRESS ST,ST,-,1
02/12/2018,13,Theft,3B50,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY,-,1
02/12/2018,16,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/12/2018,19,Theft,3B50,"Pawn, Resale Shop, or Flea Market",4700-4799,NORTH,FWY,-,1
02/12/2018,21,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/13/2018,08,Robbery,3B50,"Road, Street, or Sidewalk",8500-8599,MADIE,DR,-,1
02/13/2018,07,Theft,3B50,Driveway,7600-7699,ROSWELL,-,-,1
02/13/2018,09,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/13/2018,18,Theft,3B50,Miscellaneous Business (Non-Specific),100-199,CROSSTIMBERS,ST,E,1
02/13/2018,17,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/13/2018,21,Theft,3B50,"Road, Street, or Sidewalk",4400-4499,NORTH FWY OB,-,-,1
02/13/2018,21,Burglary,3B50,Restaurant or Cafeteria,5300-5399,AIRLINE,DR,-,1
02/14/2018,05,Aggravated Assault,3B50,"Road, Street, or Sidewalk",5600-5699,NORTHINGTON,DR,-,1
02/14/2018,02,Robbery,3B50,"Road, Street, or Sidewalk",300-399,DELL,CT,-,1
02/14/2018,12,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,2
02/14/2018,22,Robbery,3B50,"Road, Street, or Sidewalk",UNK,WELLFORD,RD,-,1
02/14/2018,13,AutoTheft,3B50,Strip Business Center Parking Lot,4400-4499,NORTH FWY OB,-,-,1
02/15/2018,08,Theft,3B50,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY,-,1
02/15/2018,22,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/15/2018,17,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/16/2018,10,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/16/2018,04,Burglary,3B50,"Field, Woods, Forest, Park",6300-6399,6304.5 W HARDY RD,RD,-,1
02/16/2018,21,Theft,3B50,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY,-,1
02/16/2018,19,AutoTheft,3B50,Strip Business Center Parking Lot,10600-10699,WINDFERN RD TRLR,-,-,1
02/16/2018,16,Theft,3B50,Driveway,900-999,BENNINGTON ST,ST,-,1
02/16/2018,14,Theft,3B50,Miscellaneous Business (Non-Specific),7100-7199,FULTON ST APT D,-,-,1
02/16/2018,15,Aggravated Assault,3B50,Residence or House,UNK,TRENWOOD LN,-,-,1
02/17/2018,19,Theft,3B50,Department or Discount Store,100-199,CROSSTIMBERS,ST,E,1
02/17/2018,22,Theft,3B50,Department or Discount Store,4400-4499,N FWY,-,-,1
02/17/2018,15,Theft,3B50,Bus Station,7700-7799,FULTON ST,ST,-,1
02/17/2018,15,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
02/17/2018,13,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
02/18/2018,23,Burglary,3B50,Department or Discount Store,900-999,TIDWELL,RD,E,1
02/18/2018,21,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/18/2018,18,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/19/2018,19,Theft,3B50,Department or Discount Store,12800-12899,WOODFOREST BLVD APT1205,-,-,1
02/19/2018,20,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/19/2018,21,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/19/2018,08,Theft,3B50,"Road, Street, or Sidewalk",900-999,BENNINGTON ST,ST,-,1
02/19/2018,04,Burglary,3B50,Service or Gas Station,UNK,CROSSTIMBERS,ST,E,1
02/19/2018,10,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,2
02/20/2018,15,Theft,3B50,Convenience Store,100-199,CROSSTIMBERS,ST,E,1
02/20/2018,15,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/20/2018,13,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/20/2018,20,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/20/2018,08,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/20/2018,07,Theft,3B50,Service or Gas Station,7200-7299,FULTON,ST,-,1
02/20/2018,09,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/20/2018,10,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,2
02/21/2018,15,AutoTheft,3B50,Other Parking Lot,4200-4299,LOCKFIELD ST APT 1006,-,-,1
02/21/2018,16,Theft,3B50,Vehicle/Auto Sales/Lease/Auto Parts Store,4400-4499,NORTH FWY OB,-,-,1
02/21/2018,13,Aggravated Assault,3B50,Residence or House,1300-1399,DUFF,LN,-,1
02/21/2018,09,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/21/2018,10,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/21/2018,04,Theft,3B50,Bank,5400-5499,NORTH,FWY,-,1
02/22/2018,08,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/22/2018,11,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/22/2018,12,Theft,3B50,Grocery Store or Supermarket Parking Lot,9300-9399,CAROUSEL LANE,-,-,1
02/22/2018,14,Theft,3B50,Commercial Parking Lot or Garage,4400-4499,NORTH FWY OB,-,-,1
02/22/2018,16,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,3
02/22/2018,20,Theft,3B50,Miscellaneous Business (Non-Specific),4400-4499,P O BOX 38416,-,-,1
02/22/2018,21,Theft,3B50,Residence or House,100-199,PALMYRA,-,-,1
02/22/2018,23,AutoTheft,3B50,Restaurant or Cafeteria,17200-17299,MORNING BLOSSOM PLACE,-,-,1
02/23/2018,10,Theft,3B50,Department or Discount Store,100-199,CROSSTIMBERS,ST,E,1
02/23/2018,10,Theft,3B50,Department or Discount Store,2000-2099,THOMPSON RD 25,-,-,1
02/23/2018,11,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/23/2018,08,Theft,3B50,Grocery Store or Supermarket,800-899,PINEMONT,DR,-,1
02/23/2018,19,Theft,3B50,Grocery Store or Supermarket,4400-4499,HOMELESS,-,-,1
02/24/2018,18,Theft,3B50,Department or Discount Store,4400-4499,NORTH,FWY,-,1
02/24/2018,21,Theft,3B50,Vacant Grocery Store or Supermarket,9400-9499,COFFEE,ST,-,1
02/24/2018,09,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/24/2018,08,Theft,3B50,Hotel or Motel Parking Lot,4000-4099,NORTH,FWY,-,1
02/25/2018,13,Theft,3B50,Convenience Store,4400-4499,NORTH FWY OB,-,-,1
02/26/2018,05,AutoTheft,3B50,"Road, Street, or Sidewalk",8200-8299,BAUMAN RD,RD,-,1
02/26/2018,10,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
02/26/2018,20,AutoTheft,3B50,Other Parking Lot,4700-4799,AIRLINE DR,-,-,1
02/27/2018,09,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/27/2018,04,Burglary,3B50,Apartment,8200-8299,FULTON ST,ST,-,1
02/27/2018,13,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/27/2018,12,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/27/2018,19,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH FWY OB,-,-,1
02/28/2018,01,Aggravated Assault,3B50,Mall Parking Lot,11600-11699,DOWNEY,-,-,1
02/28/2018,10,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/28/2018,09,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/28/2018,12,Aggravated Assault,3B50,Highway or Freeway,1700-1799,FAYLE,ST,E,1
02/28/2018,11,Theft,3B50,Clothing Store,4400-4499,NORTH,FWY,-,1
02/28/2018,11,Theft,3B50,Department or Discount Store,4400-4499,NORTH FWY OB,-,-,1
02/28/2018,11,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/28/2018,14,Theft,3B50,Grocery Store or Supermarket,4400-4499,NORTH,FWY,-,1
02/28/2018,15,Theft,3B50,Grocery Store or Supermarket,4400-4499,N,FWY,-,1
02/28/2018,19,Theft,3B50,Commercial Parking Lot or Garage,600-699,HEIDRICH APT 15,-,-,1
02/28/2018,20,Theft,3B50,Department or Discount Store,900-999,THOUSAND OAKS,BLVD,-,1
11/08/2017,01,Aggravated Assault,3B50,Apartment,700-799,TIDWELL RD STE,-,E,1
02/01/2018,00,Aggravated Assault,4F10,Apartment,1600-1699,WITTE RD,RD,-,1
02/01/2018,09,Theft,4F10,Miscellaneous Business (Non-Specific),1600-1699,TOWNHURST,ST,-,1
02/01/2018,06,Theft,4F10,Driveway,10100-10199,WHITESIDE LN,-,-,1
02/01/2018,07,Theft,4F10,Driveway,1500-1599,SHADOW BEND,-,-,1
02/01/2018,12,Theft,4F10,Miscellaneous Business (Non-Specific),1600-1699,GESSNER RD,RD,-,1
02/02/2018,14,AutoTheft,4F10,"Road, Street, or Sidewalk",10200-10299,GEORGIBELLE DR,-,-,1
02/02/2018,17,Burglary,4F10,Rental Storage Facility,10100-10199,KATY FWY OB,-,-,1
02/02/2018,17,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY,FWY,-,1
02/02/2018,19,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY,FWY,-,1
02/02/2018,08,Theft,4F10,Restaurant or Cafeteria Parking Lot,10400-10499,KATY FWY OB,-,-,1
02/03/2018,11,Burglary,4F10,"Church, Synagogue, or Temple",1800-1899,STEBBINS,DR,-,1
02/03/2018,15,Theft,4F10,"Electronics Store, Electrical Supplies",9600-9699,KATY,FWY,-,1
02/03/2018,09,Theft,4F10,Grocery Store or Supermarket,1300-1399,BLALOCK RD,RD,-,1
02/04/2018,03,AutoTheft,4F10,Residence or House,10500-10599,LONDONDERRY DR,-,-,1
02/04/2018,12,Theft,4F10,Department or Discount Store,1100-1199,LUMPKIN,-,-,1
02/05/2018,11,Theft,4F10,Miscellaneous Business (Non-Specific),9600-9699,KATY,FWY,-,1
02/05/2018,11,Theft,4F10,Residence or House,2100-2199,SHADOWDALE DR,-,-,1
02/06/2018,16,Burglary,4F10,Strip Business Center Parking Lot,11100-11199,OAKCENTER,DR,-,1
02/06/2018,17,Theft,4F10,"Road, Street, or Sidewalk",1000-1099,BUNKER HILL RD,RD,-,1
02/06/2018,14,Theft,4F10,Department or Discount Store,9600-9699,KATY,-,-,1
02/06/2018,13,Theft,4F10,Department or Discount Store,9600-9699,OB KATY,-,-,1
02/06/2018,23,Robbery,4F10,Apartment,9500-9599,LONG POINT RD,RD,-,1
02/07/2018,04,Theft,4F10,Miscellaneous Business (Non-Specific),1000-1099,GESSNER,RD,-,1
02/07/2018,14,Theft,4F10,Department or Discount Store,1100-1199,BUNKER HILL RD,RD,-,1
02/07/2018,14,Theft,4F10,Grocery Store or Supermarket Parking Lot,1100-1199,BUNKER HILL RD,RD,-,1
02/07/2018,12,Theft,4F10,Grocery Store or Supermarket Parking Lot,1100-1199,LUMPKIN,-,-,1
02/08/2018,13,Theft,4F10,Restaurant or Cafeteria Parking Lot,UNK,KATY FWY OB/GESSNER RD,RD,-,1
02/08/2018,12,Theft,4F10,Clothing Store,16700-16799,TOWNSHIP MDWS,CT,-,1
02/08/2018,11,Theft,4F10,Grocery Store or Supermarket Parking Lot,9700-9799,KATY FWY OB,-,-,1
02/08/2018,08,Aggravated Assault,4F10,Apartment Parking Lot,9700-9799,LONG POINT RD,RD,-,1
02/09/2018,12,Theft,4F10,Specialty Store (Non-Specific),4000-4099,MT EVEREST,ST,-,1
02/09/2018,08,Theft,4F10,Other Parking Lot,9600-9699,KATY,FWY,-,1
02/09/2018,12,Burglary,4F10,Residence or House,10200-10299,SHADOW OAKS,-,-,1
02/09/2018,15,Theft,4F10,Other Parking Lot,9600-9699,KATY,FWY,-,1
02/10/2018,01,Aggravated Assault,4F10,Apartment,1700-1799,GESSNER RD,RD,-,1
02/10/2018,15,Burglary,4F10,"Vacant Single Occ Resd(House,Townhs,Dplex)",9700-9799,PINE LAKE DR.,-,-,1
02/10/2018,20,Burglary,4F10,Apartment,1200-1299,PO BOX 430102,-,-,1
02/11/2018,02,Theft,4F10,Driveway,1800-1899,SHADOWDALE DR,-,-,1
02/11/2018,00,Robbery,4F10,Commercial Parking Lot or Garage,1100-1199,LUMPKIN,-,-,1
02/12/2018,14,AutoTheft,4F10,Strip Business Center Parking Lot,10400-10499,PO BOX 1287,-,-,1
02/12/2018,10,Burglary,4F10,Miscellaneous Business (Non-Specific),1600-1699,BLALOCK,RD,-,1
02/12/2018,09,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY FWY OB,-,-,1
02/12/2018,20,Aggravated Assault,4F10,Apartment,10000-10099,HANKA,DR,-,1
02/13/2018,00,Aggravated Assault,4F10,Apartment Parking Lot,900-999,GESSNER,RD,-,1
02/15/2018,16,Theft,4F10,Grocery Store or Supermarket,21600-21699,PARK ROCK LANE,-,-,1
02/15/2018,15,Theft,4F10,Specialty Store (Non-Specific),6500-6599,EVENING ROSE LANE,-,-,1
02/15/2018,21,Robbery,4F10,Restaurant or Cafeteria,10000-10099,LONG POINT,RD,-,1
02/15/2018,07,Theft,4F10,Commercial Parking Lot or Garage,1000-1099,BLALOCK RD,RD,-,1
02/16/2018,16,AutoTheft,4F10,Miscellaneous Business (Non-Specific),10200-10299,KATY,FWY,-,1
02/17/2018,16,Burglary,4F10,Residence or House,1300-1399,OAK TREE,DR,-,1
02/19/2018,11,Theft,4F10,Apartment Parking Lot,1300-1399,WITTE RD,RD,-,1
02/19/2018,08,AutoTheft,4F10,Commercial Parking Lot or Garage,1600-1699,TOWNHURST,ST,-,1
02/19/2018,07,Theft,4F10,Apartment Parking Lot,10100-10199,WESTVIEW DR,-,-,1
02/19/2018,07,Theft,4F10,"Vacant Single Occ Resd(House,Townhs,Dplex)",1100-1199,MURRAYHILL DR,-,-,1
02/19/2018,15,Theft,4F10,Apartment Parking Lot,10100-10199,WESTVIEW DR,-,-,1
02/19/2018,18,Theft,4F10,Strip Business Center Parking Lot,9400-9499,KATY FWY OB,-,-,1
02/19/2018,17,Theft,4F10,Restaurant or Cafeteria Parking Lot,1000-1099,BLALOCK RD,RD,-,1
02/20/2018,20,Theft,4F10,Convenience Store,1600-1699,GESSNER RD,RD,-,1
02/20/2018,18,Theft,4F10,Grocery Store or Supermarket,9700-9799,KATY FWY OB,-,-,1
02/21/2018,08,Theft,4F10,Commercial Parking Lot or Garage,10500-10599,KATY FWY OB,-,-,1
02/21/2018,19,Theft,4F10,Liquor Store,1100-1199,BUNKER HILL,RD,-,1
02/22/2018,07,Theft,4F10,Restaurant or Cafeteria Parking Lot,9700-9799,KATY,FWY,-,1
02/23/2018,09,Theft,4F10,Grocery Store or Supermarket Parking Lot,10400-10499,KATY FWY OB,-,-,1
02/23/2018,08,AutoTheft,4F10,Apartment Parking Lot,1300-1399,WITTE RD,RD,-,1
02/23/2018,11,AutoTheft,4F10,Convenience Store,10500-10599,HAMMERLY BLVD 183,-,-,1
02/24/2018,10,Theft,4F10,Construction Site,100-199,W. LORINO,ST,-,1
02/24/2018,12,Theft,4F10,Miscellaneous Business (Non-Specific),1100-1199,LUMPKIN,-,-,1
02/24/2018,15,Theft,4F10,"Other, Unknown, or Not Listed",9900-9999,KATY FWY OB,-,-,1
02/24/2018,18,AutoTheft,4F10,Restaurant or Cafeteria Parking Lot,10500-10599,KATY FWY OB,-,-,1
02/25/2018,07,Theft,4F10,Apartment Parking Lot,10100-10199,WESTVIEW DR,-,-,1
02/25/2018,08,Burglary,4F10,"Church, Synagogue, or Temple",9900-9999,LONG POINT RD,RD,-,1
02/25/2018,20,Aggravated Assault,4F10,Restaurant or Cafeteria Parking Lot,3300-3399,S.FRY,RD,-,1
02/26/2018,11,Aggravated Assault,4F10,Service or Gas Station,10100-10199,LONG POINT,RD,-,1
02/26/2018,16,Theft,4F10,"Physician, Doctor, Dentist's Office",9400-9499,KATY FWY OB,-,-,1
02/26/2018,15,Theft,4F10,"Physician, Doctor, Dentist's Office",9400-9499,KATY FWY OB,-,-,1
02/27/2018,12,Theft,4F10,Apartment Parking Lot,9700-9799,PINE LAKE DR,-,-,1
02/27/2018,18,Rape,4F10,Apartment,10100-10199,WESTVIEW DR,-,-,1
02/28/2018,13,Theft,4F10,Grocery Store or Supermarket,2600-2699,DUMBLE,-,W,1
02/28/2018,11,Theft,4F10,Commercial Building,10100-10199,KATY,FWY,-,1
02/28/2018,17,Theft,4F10,Specialty Store (Non-Specific),1100-1199,LUMPKIN,-,-,1
02/01/2018,07,Theft,4F20,Apartment Parking Lot,10500-10599,HAMMERLY BLVD,BLVD,-,1
02/01/2018,07,Theft,4F20,Apartment Parking Lot,11000-11099,HAMMERLY BLVD,BLVD,-,1
02/02/2018,07,AutoTheft,4F20,Apartment Parking Lot,10000-10099,HAMMERLY BLVD,BLVD,-,1
02/02/2018,12,Theft,4F20,"Other, Unknown, or Not Listed",10100-10199,EMNORA LN,-,-,1
02/04/2018,11,Aggravated Assault,4F20,Residence or House,3700-3799,MOUNTAIN ROSE LN,-,-,1
02/04/2018,09,Theft,4F20,Residence or House,10500-10599,HAMMERLY BLVD,BLVD,-,1
