Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
01/31/2018,17,Robbery,7C30,Service or Gas Station,7600-7699,CAROTHERS,-,-,1
01/31/2018,16,Theft,7C30,Vehicle/Auto Sales/Lease/Auto Parts Store,9900-9999,ALDINE WESTFIELD RD,RD,-,1
01/31/2018,20,Aggravated Assault,7C30,"Hotel, Motel, Inn, Etc.",3700-3799,PLAAG,-,-,1
01/31/2018,21,Aggravated Assault,7C30,Residence or House,8200-8299,FULTON,ST,-,1
01/31/2018,15,Theft,7C30,Department or Discount Store,7600-7699,JENSEN,DR,-,1
01/31/2018,23,Burglary,7C30,Residence or House,2400-2499,E CROSSTIMBERS ST,ST,-,1
01/03/2018,12,Theft,7C40,Miscellaneous Business (Non-Specific),4500-4599,SAUNDERS ROAD,-,-,1
01/03/2018,13,Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK RD,RD,-,1
01/04/2018,17,Aggravated Assault,7C40,Residence or House,10600-10699,EXETER ST,ST,-,1
01/06/2018,07,Theft,7C40,Residence or House,10900-10999,BENTLEY RD,RD,-,1
01/08/2018,07,Theft,7C40,Driveway,10400-10499,PEACH ST,ST,-,1
01/09/2018,01,Aggravated Assault,7C40,Apartment,10300-10399,SHADY LN,-,-,1
01/11/2018,11,Theft,7C40,Grocery Store or Supermarket Parking Lot,10400-10499,JENSEN DR,-,-,1
01/12/2018,17,AutoTheft,7C40,"Other, Unknown, or Not Listed",12200-12299,ALDINE WESTFIELD RD,RD,-,1
01/14/2018,19,Aggravated Assault,7C40,Apartment Parking Lot,10300-10399,SHADY LN,-,-,1
01/15/2018,19,Aggravated Assault,7C40,Residence or House,3000-3099,CHARTER OAKS,-,-,5
01/15/2018,19,Theft,7C40,"Church, Synagogue, or Temple Parking Lot",2100-2199,LAKE HILLS DR BLDG,-,-,1
01/17/2018,18,Burglary,7C40,Residence or House,3200-3299,LAKEWOOD,-,-,1
01/17/2018,18,AutoTheft,7C40,Grocery Store or Supermarket Parking Lot,8100-8199,LAURA KOPPE,-,-,1
01/22/2018,05,AutoTheft,7C40,Driveway,2900-2999,SAGEBRUSH,-,-,1
01/22/2018,10,Theft,7C40,Department or Discount Store,1500-1599,LITTLE YORK RD,RD,-,1
01/24/2018,16,Burglary,7C40,Residence or House,3000-3099,CHARTER OAKS DR,-,-,1
01/24/2018,22,AutoTheft,7C40,Other Parking Lot,3000-3099,LITTLE YORK RD,RD,-,1
01/26/2018,09,Theft,7C40,Convenience Store,2300-2399,LITTLE YORK,RD,-,1
01/27/2018,04,AutoTheft,7C40,Driveway,2900-2999,P.O. BOX 509105,-,-,1
01/27/2018,04,AutoTheft,7C40,"Parks and Recreation, Zoo, Swimming Pool",2700-2799,DEUTSER ST,ST,-,1
01/29/2018,10,Robbery,7C40,Other Parking Lot,3600-3699,TROUT,-,-,1
01/29/2018,11,Theft,7C40,Grocery Store or Supermarket Parking Lot,1500-1599,LITTLE YORK RD,RD,-,1
01/29/2018,20,Theft,7C40,Residence or House,4200-4299,PARKER,RD,-,1
01/30/2018,21,AutoTheft,7C40,Other Parking Lot,3300-3399,PURSLANE DR.,-,-,1
01/01/2018,05,AutoTheft,7C50,Hotel or Motel Parking Lot,15300-15399,E VANTAGE PKWY,-,-,1
01/01/2018,02,Theft,7C50,"Hotel, Motel, Inn, Etc.",15400-15499,JOHN F KENNEDY,BLVD,-,1
01/01/2018,02,AutoTheft,7C50,Driveway,6400-6499,STOREY DR,-,-,1
01/01/2018,15,AutoTheft,7C50,Hotel or Motel Parking Lot,2200-2299,GREENS RD,RD,-,1
01/01/2018,17,Theft,7C50,Miscellaneous Business (Non-Specific),15600-15699,LEE RD,RD,-,1
01/01/2018,20,Theft,7C50,Residence or House,100-199,SHRECK,ST,W,1
01/02/2018,11,Aggravated Assault,7C50,Other Parking Lot,15000-15099,OLD HUMBLE RD,RD,-,2
01/02/2018,12,Theft,7C50,Strip Business Center Parking Lot,15100-15199,LEE,RD,-,1
01/02/2018,13,Burglary,7C50,Residence or House,6200-6299,VERDE VALLEY DR,-,-,1
01/02/2018,07,Theft,7C50,Hotel or Motel Parking Lot,700-799,CAVALCADE,ST,W,1
01/02/2018,17,Burglary,7C50,Apartment,9300-9399,W FM 1960 BYP,-,-,1
01/02/2018,16,Theft,7C50,Residence or House,6000-6099,SHELBURNE,-,-,1
01/03/2018,17,Theft,7C50,Residence or House,7400-7499,LEAFTEX DR,-,-,1
01/03/2018,17,Theft,7C50,Service or Gas Station,2200-2299,GREENS RD,RD,-,1
01/03/2018,05,Robbery,7C50,Convenience Store,15800-15899,JFK,-,-,1
01/04/2018,14,AutoTheft,7C50,Service or Gas Station,15400-15499,EASTEX FREEWAY,-,-,1
01/04/2018,19,Theft,7C50,Service or Gas Station,15900-15999,JOHN F KENNEDY,BLVD,-,1
01/04/2018,08,Burglary,7C50,Office Building,15800-15899,DIPLOMATIC PLAZA,DR,-,1
01/05/2018,12,Aggravated Assault,7C50,"Field, Woods, Forest, Park",19500-19599,DUNBAR,-,-,1
01/05/2018,21,Burglary,7C50,Miscellaneous Business (Non-Specific),5500-5599,OLD BROWNSVILLE,RD,-,1
01/06/2018,09,Theft,7C50,Other Parking Lot,15500-15599,EASTEX FWY IB,-,-,1
01/06/2018,15,AutoTheft,7C50,Vehicle/Auto Sales/Lease/Auto Parts Store,6800-6899,WILL CLAYTON,PKWY,-,1
01/06/2018,14,Theft,7C50,Hotel or Motel Parking Lot,15400-15499,JOHN F KENNEDY BLVD OB,-,-,1
01/07/2018,09,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,P.O. BOX 60624,-,-,1
01/07/2018,04,Theft,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
01/07/2018,22,Theft,7C50,"Hotel, Motel, Inn, Etc.",15800-15899,JOHN F KENNEDY BLVD OB,-,-,1
01/07/2018,22,Aggravated Assault,7C50,Apartment Parking Lot,6900-6999,OLD NORTH BELT DR,-,-,1
01/08/2018,09,Theft,7C50,Apartment Parking Lot,14800-14899,CROSSWINDS,DR,-,1
01/08/2018,09,Burglary,7C50,Construction Site,6200-6299,STOREY DR,-,-,1
01/08/2018,17,Theft,7C50,"Road, Street, or Sidewalk",5600-5699,APGAR ST,ST,-,1
01/09/2018,08,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY DR,-,-,1
01/09/2018,11,Theft,7C50,Apartment Parking Lot,6200-6299,GREENS RD,RD,-,1
01/09/2018,12,AutoTheft,7C50,Apartment Parking Lot,15100-15199,VICKERY DR,-,-,1
01/10/2018,07,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,VANTAGE,PKWY,E,1
01/10/2018,06,Theft,7C50,Strip Business Center Parking Lot,2400-2499,HIACINTAS,WAY,-,1
01/10/2018,08,Theft,7C50,Hotel or Motel Parking Lot,4000-4099,INTERWOOD NORTH PKWY,-,-,1
01/10/2018,10,Aggravated Assault,7C50,"Road, Street, or Sidewalk",20400-20499,CLYDESDALE RIDGE,DR,-,1
01/11/2018,11,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY DR,-,-,1
01/12/2018,10,Theft,7C50,Hotel or Motel Parking Lot,15200-15299,JOHN F KENNEDY BLVD OB,-,-,1
01/13/2018,10,Theft,7C50,"Other, Unknown, or Not Listed",15500-15599,LEE,RD,-,1
01/13/2018,06,Theft,7C50,Sexually Oriented Business Parking Lot,14700-14799,2 WEST MAIN STREET,-,-,1
01/14/2018,07,Aggravated Assault,7C50,Bar or Night Club,4300-4399,ANNAWOOD CIRCLE,-,-,1
01/14/2018,11,Theft,7C50,Apartment Parking Lot,9400-9499,HUMBLE WESTFIELD RD,RD,-,1
01/14/2018,22,Robbery,7C50,Restaurant or Cafeteria,15600-15699,JOHN F KENNEDY,BLVD,-,1
01/16/2018,00,Theft,7C50,"Hotel, Motel, Inn, Etc.",15300-15399,JOHN F KENNEDY BLVD OB,-,-,1
01/27/2018,23,Theft,7C50,"Gym, Recreat, Club House, Indoor Pool",3100-3199,FM 1960,-,-,1
01/01/2018,23,Theft,8C10,Apartment,4600-4699,WEAVER RD,RD,-,1
01/02/2018,06,Theft,8C10,Residence or House,6100-6199,ANTHA ST,ST,-,1
01/02/2018,20,Theft,8C10,Residence or House,9400-9499,SPAULDING ST,ST,-,1
01/02/2018,12,Burglary,8C10,Residence or House,8300-8399,SANDRA ST,ST,-,1
01/03/2018,15,Robbery,8C10,Convenience Store,9600-9699,HOMESTEAD RD,RD,-,1
01/04/2018,23,Aggravated Assault,8C10,Residence or House,4400-4499,CONNORVALE,-,-,1
01/04/2018,16,Aggravated Assault,8C10,Apartment,9600-9699,HOMESTEAD RD,RD,-,1
01/05/2018,22,Burglary,8C10,Apartment,7800-7899,GALLAHAD,ST,-,1
01/05/2018,19,Theft,8C10,Driveway,5400-5499,WILEY RD,RD,-,1
01/05/2018,20,Theft,8C10,Apartment Parking Lot,1900-1999,CHESTNUT STREET,-,-,1
01/05/2018,14,Aggravated Assault,8C10,Residence or House,7300-7399,LOCKWOOD,DR,-,1
01/05/2018,08,Theft,8C10,Residence or House,5100-5199,LAURA KOPPE RD,RD,-,1
01/06/2018,15,Theft,8C10,Residence or House,4600-4699,BOICEWOOD,-,-,1
01/06/2018,19,Robbery,8C10,Convenience Store,4900-4999,TIDWELL,RD,-,1
01/06/2018,18,Burglary,8C10,Apartment,7900-7999,LOCKWOOD,DR,-,1
01/06/2018,19,Theft,8C10,Residence or House,3900-3999,LYNNFIELD,-,-,1
01/06/2018,06,Robbery,8C10,Convenience Store,7100-7199,TIDWELL,RD,-,1
01/07/2018,19,Theft,8C10,Restaurant or Cafeteria,9500-9599,HOMESTEAD,RD,-,1
01/07/2018,16,Robbery,8C10,"Road, Street, or Sidewalk",5200-5299,BOICEWOOD ST,ST,-,1
01/07/2018,01,Theft,8C10,Service or Gas Station,9600-9699,HOMESTEAD RD,RD,-,1
01/07/2018,08,Robbery,8C10,"Hotel, Motel, Inn, Etc.",8800-8899,KNOXWOOD,ST,-,1
01/08/2018,04,Burglary,8C10,Grocery Store or Supermarket,9500-9599,HOMESTEAD,RD,-,1
01/08/2018,14,Theft,8C10,"Road, Street, or Sidewalk",5700-5799,LAURA KOPPE RD,RD,-,1
01/08/2018,20,Robbery,8C10,Convenience Store,9600-9699,HOMESTEAD,RD,-,1
01/08/2018,08,AutoTheft,8C10,Apartment Parking Lot,4500-4599,WEAVER RD,RD,-,1
01/08/2018,04,Theft,8C10,Residence or House,3900-3999,LYNNFIELD,-,-,1
01/08/2018,10,Theft,8C10,Apartment Parking Lot,9500-9599,CROFTON ST,ST,-,1
01/09/2018,13,Theft,8C10,Convenience Store,4900-4999,TIDWELL,RD,-,1
01/09/2018,16,Theft,8C10,Driveway,9300-9399,KELBURN DR,-,-,1
01/09/2018,15,Burglary,8C10,Residence or House,4600-4699,FITCH ST,ST,-,1
01/09/2018,10,Theft,8C10,"Road, Street, or Sidewalk",10100-10199,HARWIN,DR,-,1
01/10/2018,11,Theft,8C10,"Road, Street, or Sidewalk",9500-9599,HOMESTEAD RD,RD,-,1
01/10/2018,10,Theft,8C10,Residence or House,7900-7999,LOCKWOOD DR,-,-,1
01/10/2018,01,Burglary,8C10,"Church, Synagogue, or Temple",7200-7299,HIRSCH,RD,-,1
01/10/2018,17,Aggravated Assault,8C10,Apartment Parking Lot,9500-9599,CROFTON ST,ST,-,1
01/10/2018,23,Theft,8C10,Apartment,9600-9699,HOMESTEAD RD,RD,-,1
01/11/2018,18,Aggravated Assault,8C10,Residence or House,4800-4899,JONES,-,-,1
01/11/2018,23,Theft,8C10,Convenience Store,9400-9499,SHADY,DR,-,1
01/12/2018,13,Theft,8C10,Convenience Store Parking Lot,6100-6199,ANTHA ST,ST,-,1
01/12/2018,19,Theft,8C10,Residence or House,7900-7999,GLASS CIR,-,-,1
01/13/2018,17,Theft,8C10,Department or Discount Store,9500-9599,HOMESTEAD,RD,-,1
01/13/2018,14,Theft,8C10,Apartment Parking Lot,9600-9699,HOMESTEAD RD,RD,-,1
01/14/2018,09,Theft,8C10,Driveway,7700-7799,HOFFMAN ST,ST,-,1
01/14/2018,09,Aggravated Assault,8C10,Residence or House,7800-7899,WEST FUQUA,-,-,1
01/14/2018,08,Robbery,8C10,"Road, Street, or Sidewalk",9400-9499,HOMESTEAD RD,RD,-,1
01/14/2018,18,Theft,8C10,Department or Discount Store,9500-9599,HOMESTEAD,RD,-,1
01/15/2018,02,Burglary,8C10,Grocery Store or Supermarket,9500-9599,HOMESTEAD,RD,-,1
01/15/2018,10,Burglary,8C10,"Multi-Plex Home (Duplex,Triplex Etc.)",7600-7699,BONITA ST,ST,-,1
01/16/2018,02,Burglary,8C10,Convenience Store,6300-6399,LAURA KOPPE,RD,-,1
01/17/2018,14,Theft,8C10,Commercial Building,7200-7299,TIDWELL,RD,-,1
01/19/2018,09,Theft,8C10,Residence or House,3900-3999,CORTO ST,ST,-,1
01/19/2018,19,Theft,8C10,Restaurant or Cafeteria,9500-9599,HOMESTEAD,RD,-,1
01/19/2018,16,Theft,8C10,"Road, Street, or Sidewalk",5100-5199,LAVENDER,-,-,1
01/19/2018,15,Burglary,8C10,Apartment,2100-2199,BRINGHURST,ST,-,1
01/19/2018,15,Theft,8C10,Residence or House,5000-5099,PARKER RD,RD,-,1
01/19/2018,11,Theft,8C10,"Road, Street, or Sidewalk",500-599,WILLOW,DR,-,1
01/20/2018,10,Theft,8C10,Apartment Parking Lot,7400-7499,LOCKWOOD,DR,-,1
01/21/2018,02,Aggravated Assault,8C10,Restaurant or Cafeteria Parking Lot,6500-6599,HOOPER,RD,-,1
01/21/2018,04,Robbery,8C10,Convenience Store Parking Lot,10600-10699,ODYSSEY,CT,-,1
01/21/2018,23,Theft,8C10,Service or Gas Station,6300-6399,LAURA KOPPE,RD,-,1
01/21/2018,16,Burglary,8C10,Residence or House,7900-7999,LOCKWOOD DR,-,-,1
01/22/2018,07,Aggravated Assault,8C10,Residence or House,4900-4999,DENMARK,ST,-,1
01/22/2018,07,Burglary,8C10,"Other, Unknown, or Not Listed",4600-4699,TIDWELL,RD,-,1
01/22/2018,22,Theft,8C10,Department or Discount Store,6100-6199,TIDWELL,RD,-,1
01/22/2018,20,Robbery,8C10,Bank or Savings Institution Parking Lot,9100-9199,CADDO,RD,-,1
01/23/2018,19,Robbery,8C10,Department or Discount Store,7700-7799,LOCKWOOD,DR,-,1
01/23/2018,11,Theft,8C10,Department or Discount Store,9500-9599,HOMESTEAD,RD,-,1
01/24/2018,14,Robbery,8C10,Convenience Store,4600-4699,TIDWELL,RD,-,1
01/24/2018,14,Robbery,8C10,"Road, Street, or Sidewalk",6400-6499,MOHAWK,-,-,1
01/24/2018,12,Theft,8C10,Residence or House,9300-9399,HEATHERSIDE ST,ST,-,1
01/24/2018,00,Burglary,8C10,Residence or House,9200-9299,PEMBROOK,-,-,1
01/24/2018,22,Theft,8C10,Commercial Building,6600-6699,TIDWELL,RD,-,1
01/25/2018,08,Theft,8C10,Commercial Parking Lot or Garage,4600-4699,WEAVER RD,RD,-,1
01/25/2018,17,Aggravated Assault,8C10,Residence or House,9600-9699,SEEKER,-,-,1
01/25/2018,15,Rape,8C10,Residence or House,3600-3699,LAURA KOPPE,RD,-,1
01/26/2018,21,Aggravated Assault,8C10,"Hotel, Motel, Inn, Etc.",7400-7499,YOE,ST,-,1
01/26/2018,19,Theft,8C10,"Other, Unknown, or Not Listed",9400-9499,HOMESTEAD,RD,-,1
01/27/2018,01,Robbery,8C10,"Road, Street, or Sidewalk",9500-9599,CROFTON ST,ST,-,1
01/27/2018,07,Robbery,8C10,"Road, Street, or Sidewalk",5000-5099,NICHOLS,ST,-,1
01/27/2018,08,Theft,8C10,Apartment Parking Lot,9500-9599,CROFTON ST,ST,-,1
01/27/2018,19,AutoTheft,8C10,"Multi-Plex Home (Duplex,Triplex Etc.)",6100-6199,FAIRVIEW FOREST,ST,-,1
01/28/2018,08,Robbery,8C10,Department or Discount Store,5600-5699,YALE ST APT 8,-,-,1
01/28/2018,20,Robbery,8C10,Convenience Store,9400-9499,SHADY DR,-,-,1
01/28/2018,11,Burglary,8C10,Residence or House,7900-7999,LAVENDER,-,-,1
01/29/2018,13,Burglary,8C10,Residence or House,10400-10499,PEACHTREE ST,ST,-,1
01/30/2018,16,Theft,8C10,Residence or House,5200-5299,IRELAND ST,ST,-,1
01/31/2018,15,Theft,8C10,Strip Business Center Parking Lot,11200-11299,OLYMPIA,DR,-,1
01/02/2018,09,Theft,8C20,Residence or House,6900-6999,PEYTON,-,-,1
01/02/2018,21,AutoTheft,8C20,"Other, Unknown, or Not Listed",7300-7399,ELBERT,ST,-,1
01/03/2018,05,AutoTheft,8C20,"Church, Synagogue, or Temple Parking Lot",10400-10499,HUNTINGTON POINT,DR,-,1
01/04/2018,18,Theft,8C20,Residence or House,6700-6799,LARKSTONE,-,-,1
01/04/2018,06,AutoTheft,8C20,Apartment Parking Lot,6700-6799,BENNINGTON ST,ST,-,1
01/04/2018,10,Theft,8C20,Residence or House,7400-7499,CROFTON ST,ST,-,1
01/05/2018,00,Robbery,8C20,Convenience Store Parking Lot,7500-7599,HOMESTEAD RD,RD,-,1
01/05/2018,09,AutoTheft,8C20,Commercial Parking Lot or Garage,6700-6799,ORVILLE,-,-,1
01/07/2018,14,Aggravated Assault,8C20,"Road, Street, or Sidewalk",7500-7599,S HALL ST,ST,-,1
01/08/2018,02,Robbery,8C20,Service or Gas Station,6500-6599,HOMESTEAD,RD,-,1
01/08/2018,00,AutoTheft,8C20,Apartment Parking Lot,6700-6799,BENNINGTON APT,-,-,1
01/10/2018,06,Theft,8C20,Driveway,7400-7499,W KNOLL,-,-,1
01/10/2018,16,Aggravated Assault,8C20,Residence or House,7500-7599,SPRINGDALE,-,-,1
01/11/2018,18,Aggravated Assault,8C20,Residence or House,20500-20599,MARKER RIDGE,-,-,1
01/11/2018,12,Theft,8C20,Hotel or Motel Parking Lot,7300-7399,HOMESTEAD RD,RD,-,1
01/12/2018,07,Aggravated Assault,8C20,Apartment Parking Lot,6700-6799,BENNINGTON ST,ST,-,2
01/17/2018,08,AutoTheft,8C20,Auto Repair,8100-8199,LAURA KOPPE,-,-,1
01/18/2018,12,Theft,8C20,Warehouse,6800-6899,KIRKPATRICK,BLVD,-,1
01/20/2018,09,Burglary,8C20,Residence or House,7600-7699,BYWOOD,-,-,1
01/21/2018,23,Aggravated Assault,8C20,Residence or House,10200-10299,SADDLEHORN TRAILS,-,-,1
01/22/2018,09,Burglary,8C20,Residence or House,7400-7499,SOUTH HALL,-,-,1
01/24/2018,11,Burglary,8C20,"Church, Synagogue, or Temple",7100-7199,SPRINGDALE,ST,-,1
01/24/2018,21,Aggravated Assault,8C20,Residence or House,7200-7299,LEY ROAD,-,-,1
01/25/2018,12,Theft,8C20,Grocery Store or Supermarket,7600-7699,LEY,RD,-,1
01/27/2018,13,Burglary,8C20,Residence or House,7100-7199,LEY RD,RD,-,1
01/27/2018,14,Burglary,8C20,Residence or House,5400-5499,BENNINGTON ST,ST,-,1
01/28/2018,21,Robbery,8C20,Apartment Parking Lot,6700-6799,BENNINGTON ST,ST,-,1
01/30/2018,15,Theft,8C20,Barber And Beauty Shops,6700-6799,HOMESTEAD RD,RD,-,1
01/30/2018,00,Theft,8C20,Residence or House,6800-6899,FINCH ST,ST,-,1
01/01/2018,07,Burglary,8C30,Commercial Building,5900-5999,N WAYSIDE DR,-,-,1
01/02/2018,00,Burglary,8C30,Residence or House,8000-8099,LYNETTE,-,-,1
01/02/2018,15,Rape,8C30,Residence or House,7900-7999,SUNBURY,-,-,1
01/03/2018,05,Theft,8C30,"Other, Unknown, or Not Listed",7900-7999,HOMEWOOD LN,-,-,1
01/04/2018,18,Aggravated Assault,8C30,Residence or House,8300-8399,DOCKAL,RD,-,1
01/04/2018,11,Burglary,8C30,Apartment,7300-7399,WAYSIDE,DR,N,1
01/04/2018,02,Burglary,8C30,Department or Discount Store,1200-1299,TRAVIS,ST,-,1
01/05/2018,13,Theft,8C30,Driveway,7800-7899,LINDA VISTA RD,RD,-,1
01/05/2018,13,Burglary,8C30,Residence or House,6200-6299,HAIGHT,-,-,1
01/06/2018,04,Burglary,8C30,Clothing Store,8500-8599,MESA,DR,-,1
01/06/2018,09,Theft,8C30,Other Parking Lot,8800-8899,MESA,DR,-,1
01/08/2018,05,Theft,8C30,Residence or House,8500-8599,TALTON,-,-,1
01/08/2018,14,Burglary,8C30,Residence or House,7900-7999,BOY ST,ST,-,1
01/08/2018,16,Aggravated Assault,8C30,"Road, Street, or Sidewalk",8000-8099,HOWTON,-,-,1
01/09/2018,09,Burglary,8C30,Auto Repair,8000-8099,HOUSTON,RD,E,1
01/10/2018,13,Aggravated Assault,8C30,"Road, Street, or Sidewalk",7100-7199,EASTLAND ST,ST,-,1
01/10/2018,11,Theft,8C30,Residence or House,8000-8099,COUNT ST,ST,-,1
01/10/2018,09,Theft,8C30,"Road, Street, or Sidewalk",11600-11699,ARBOR,ST,-,1
01/11/2018,20,Theft,8C30,Department or Discount Store,5900-5999,WAYSIDE,DR,N,1
01/12/2018,11,AutoTheft,8C30,Residence or House,8100-8199,WAY,ST,-,1
01/12/2018,22,Burglary,8C30,Residence or House,8000-8099,CRESTVIEW,DR,-,1
01/12/2018,20,Robbery,8C30,Convenience Store,6900-6999,WAYSIDE,DR,N,1
01/13/2018,15,Theft,8C30,Apartment Parking Lot,7300-7399,WAYSIDE DR,-,-,1
01/13/2018,20,Robbery,8C30,Department or Discount Store,5900-5999,WAYSIDE,DR,N,1
01/14/2018,20,Aggravated Assault,8C30,Residence or House,8300-8399,LEY,RD,-,1
01/15/2018,19,Theft,8C30,Other Parking Lot,8300-8399,LIBERTY RD,RD,-,1
01/15/2018,15,Theft,8C30,Grocery Store or Supermarket,7800-7899,LEY RD,RD,-,1
01/16/2018,01,Burglary,8C30,Residence or House,7900-7999,BIRMINGHAM,ST,-,1
01/16/2018,22,Robbery,8C30,"Road, Street, or Sidewalk",7900-7999,NASHVILLE,-,-,1
01/16/2018,12,Theft,8C30,Residence or House,8200-8299,CURRY,RD,-,1
01/17/2018,13,Theft,8C30,Residence or House,8000-8099,BETTY BOOP ST,ST,-,1
01/18/2018,17,Burglary,8C30,Residence or House,5500-5599,TOMMYE,-,-,1
01/19/2018,09,AutoTheft,8C30,Miscellaneous Business (Non-Specific),7800-7899,PARKHURST,ST,-,1
01/19/2018,18,Theft,8C30,Department or Discount Store,5900-5999,WAYSIDE,DR,N,1
01/19/2018,18,Theft,8C30,Residence or House,8000-8099,RECORD ST,ST,-,1
01/20/2018,10,AutoTheft,8C30,Residence or House,7900-7999,SNOWDEN ST,ST,-,1
01/20/2018,23,Burglary,8C30,Residence or House,8000-8099,TALTON ST,ST,-,1
01/21/2018,15,AutoTheft,8C30,Commercial Parking Lot or Garage,5600-5699,E HOUSTON RD,RD,-,1
01/21/2018,07,Theft,8C30,Miscellaneous Business (Non-Specific),8900-8999,MESA,DR,-,1
01/22/2018,13,Aggravated Assault,8C30,Other Parking Lot,5900-5999,KNUTE,-,-,1
01/22/2018,23,Aggravated Assault,8C30,Residence or House,8000-8099,KENTON,-,-,1
01/23/2018,23,Burglary,8C30,Residence or House,8100-8199,PENROD,-,-,1
01/24/2018,14,Theft,8C30,Residence or House,6800-6899,BACHER ST,ST,-,1
01/25/2018,14,Theft,8C30,Department or Discount Store,5900-5999,WAYSIDE,DR,N,1
01/25/2018,19,Aggravated Assault,8C30,Residence or House,7900-7999,ANGUS,ST,-,1
01/25/2018,17,Burglary,8C30,Residence or House,7900-7999,SNOWDEN ST,ST,-,1
01/26/2018,01,AutoTheft,8C30,Apartment Parking Lot,7400-7499,WAYSIDE,DR,N,1
01/27/2018,07,Aggravated Assault,8C30,Residence or House,8100-8199,TALTON ST,ST,-,1
01/27/2018,09,Robbery,8C30,Department or Discount Store,5900-5999,WAYSIDE,DR,N,1
01/29/2018,23,Aggravated Assault,8C30,"Field, Woods, Forest, Park",8300-8399,LEY,RD,-,1
01/29/2018,10,Theft,8C30,Residence or House,6200-6299,WEDGEFIELD,-,-,1
01/30/2018,20,Aggravated Assault,8C30,Car Wash,8300-8399,MESA DR,-,-,5
01/31/2018,08,AutoTheft,8C30,Driveway,8400-8499,LAURA KOPPE RD,RD,-,1
10/24/2017,10,Theft,8C30,Warehouse,7600-7699,P.O. BOX 841765,-,-,1
01/01/2018,08,Robbery,8C40,"Road, Street, or Sidewalk",7900-7999,MESA DR,-,-,1
01/02/2018,15,Theft,8C40,Residence or House,9100-9199,N GREEN RIVER DR,-,-,1
01/03/2018,01,Burglary,8C40,Office Building,7100-7199,RAILSPUR,-,-,1
01/03/2018,11,Aggravated Assault,8C40,Bus Stop,9400-9499,MESA DR,-,-,1
01/03/2018,11,Burglary,8C40,Residence or House,9300-9399,BALSAM LN,-,-,1
01/05/2018,04,Theft,8C40,Residence or House,8900-8999,RICHLAND,DR,-,1
01/05/2018,18,Theft,8C40,Driveway,9100-9199,PARKETTE DR,-,-,1
01/05/2018,20,Burglary,8C40,Residence or House,9100-9199,TALTON,ST,-,1
01/09/2018,05,Burglary,8C40,Miscellaneous Business (Non-Specific),7400-7499,MESA,DR,-,1
01/10/2018,09,Burglary,8C40,Residence or House,8700-8799,VALLEY FOREST DR,-,-,1
01/10/2018,17,Burglary,8C40,Residence or House,9100-9199,LAS CRUCES,-,-,1
01/12/2018,10,Burglary,8C40,Residence or House,8700-8799,VALLEY FOREST DR,-,-,1
01/12/2018,15,Burglary,8C40,Residence or House,8900-8999,STRATHMORE DR,-,-,1
01/13/2018,00,Aggravated Assault,8C40,Convenience Store Parking Lot,8800-8899,LEY,RD,-,1
01/14/2018,21,Theft,8C40,Driveway,9200-9299,MONTERREY,-,-,1
01/15/2018,06,Burglary,8C40,"Factory, Manufacturing, or Industrial",7100-7199,RAILSPUR,-,-,1
01/18/2018,18,Aggravated Assault,8C40,"Road, Street, or Sidewalk",9100-9199,LAS CRUCES,-,-,1
01/21/2018,06,AutoTheft,8C40,Driveway,8900-8999,CHATWOOD DR,-,-,1
01/21/2018,11,Burglary,8C40,Residence or House,8900-8999,LAURA KOPPE,-,-,1
01/23/2018,15,Theft,8C40,Residence or House,8700-8799,VALLEY ROCK DR,-,-,1
01/23/2018,15,Theft,8C40,Residence or House,9200-9299,LAURA KOPPE RD,RD,-,1
01/24/2018,10,Burglary,8C40,Residence or House,8900-8999,LAKE FOREST,ST,-,1
01/28/2018,09,AutoTheft,8C40,"Road, Street, or Sidewalk",9300-9399,TALTON ST,ST,-,1
01/30/2018,11,Burglary,8C40,Residence or House,9900-9999,VALLEY LAKE DR,-,-,1
01/31/2018,03,Theft,8C40,Commercial Parking Lot or Garage,5800-5899,MESA DR,-,-,1
01/31/2018,14,Murder,8C40,Service or Gas Station,8700-8799,MESA DR,-,-,1
01/02/2018,12,Theft,8C50,Apartment,9000-9099,STERLINGSHIRE,-,-,1
01/03/2018,12,Theft,8C50,"Road, Street, or Sidewalk",9800-9899,MESA DR,-,-,1
01/03/2018,04,Burglary,8C50,Convenience Store,8400-8499,TIDWELL,RD,-,1
01/04/2018,23,Robbery,8C50,Apartment Parking Lot,9500-9599,N WAYSIDE DR,-,-,1
01/04/2018,18,Theft,8C50,Residence or House,9800-9899,SHIVE DR,-,-,1
01/05/2018,13,Aggravated Assault,8C50,Auto Repair,12600-12699,ROXDALE RIDGE,-,-,1
01/06/2018,12,Theft,8C50,Other Parking Lot,600-699,RICHEY,ST,-,1
01/06/2018,21,Theft,8C50,Apartment,8600-8699,STERLINGSHIRE,-,-,1
01/07/2018,15,Aggravated Assault,8C50,Service or Gas Station,9800-9899,MESA DR,-,-,1
