Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
03/29/2018,05,Burglary,22B30,Restaurant or Cafeteria,100-199,DYNA,DR,W,1
03/29/2018,06,Theft,22B30,Apartment,100-199,ALDINE BENDER RD,RD,-,1
03/29/2018,09,Burglary,22B30,Apartment,200-299,PLAZA VERDE DR,-,-,1
03/30/2018,03,Aggravated Assault,22B30,Apartment,UNK,GOODSON DR,-,-,1
03/30/2018,19,AutoTheft,22B30,Commercial Parking Lot or Garage,11300-11399,NORTH FWY OB,-,-,1
03/30/2018,21,Robbery,22B30,Apartment Parking Lot,UNK,ALDINE BENDER RD,RD,-,1
03/31/2018,17,Theft,22B30,Restaurant or Cafeteria Parking Lot,7200-7299,WEST KNOLL,ST,-,1
03/02/2018,14,Theft,22B40,"Other, Unknown, or Not Listed",3000-3099,N SAM HOUSTON PKWY E,-,-,1
03/02/2018,05,Theft,22B40,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
03/02/2018,23,Aggravated Assault,22B40,Hotel or Motel Parking Lot,15600-15699,JOHN F KENNEDY BLVD IB,-,-,1
03/03/2018,01,Robbery,22B40,Apartment Parking Lot,14800-14899,CROSSWINDS DR,-,-,1
03/03/2018,09,AutoTheft,22B40,Hotel or Motel Parking Lot,1200-1299,N SAM HOUSTON PKWY E,-,-,1
03/04/2018,09,Theft,22B40,Apartment Parking Lot,6900-6999,OLD NORTH BELT DR,-,-,1
03/04/2018,07,Robbery,22B40,Hotel or Motel Parking Lot,15300-15399,JOHN F KENNEDY BLVD OB,-,-,1
03/05/2018,10,Theft,22B40,Commercial Building,900-999,SAM HOUSTON,PKWY,N,1
03/05/2018,23,Theft,22B40,"Hotel, Motel, Inn, Etc.",1400-1499,SAM HOUSTON,PKWY,N,1
03/05/2018,14,Theft,22B40,Warehouse,900-999,SAM HOUSTON,PKWY,N,1
03/06/2018,05,Aggravated Assault,22B40,Apartment Parking Lot,11000-11099,PLEASANT COLONY,DR,-,1
03/06/2018,07,Theft,22B40,Apartment Parking Lot,14800-14899,CROSSWINDS DR,-,-,1
03/06/2018,14,Theft,22B40,Mall Parking Lot,15500-15599,INTERNATIONAL PLAZA,-,-,1
03/07/2018,10,AutoTheft,22B40,Auto Repair,3400-3499,FM 1960 RD,RD,-,1
03/07/2018,08,Theft,22B40,Apartment Parking Lot,15000-15099,CROSSWINDS DR,-,-,1
03/08/2018,18,Theft,22B40,"Other, Unknown, or Not Listed",15000-15099,CROSSWINDS DR,-,-,1
03/08/2018,14,Theft,22B40,"Road, Street, or Sidewalk",2000-2099,WESTWOOD,DR,-,1
03/09/2018,23,Theft,22B40,"Other, Unknown, or Not Listed",15100-15199,VICKERY DR,-,-,1
03/09/2018,22,Burglary,22B40,Apartment,14800-14899,CROSSWINDS DR,-,-,1
03/09/2018,18,Theft,22B40,"Other, Unknown, or Not Listed",15800-15899,JFK,-,-,1
03/10/2018,01,Aggravated Assault,22B40,"Road, Street, or Sidewalk",6200-6299,GREENS RD,RD,-,1
03/10/2018,17,Aggravated Assault,22B40,"Other, Unknown, or Not Listed",17700-17799,EASTEX,FWY,-,1
03/10/2018,22,Robbery,22B40,Apartment,15100-15199,VICKERY DR,-,-,1
03/11/2018,11,Theft,22B40,Hotel or Motel Parking Lot,1300-1399,N SAM HOUSTON PKWY E,-,-,1
03/11/2018,22,Theft,22B40,Apartment,9300-9399,W FM 1960 BYP,-,-,1
03/11/2018,18,Theft,22B40,Miscellaneous Business (Non-Specific),15200-15299,JOHN F KENNEDY,BLVD,-,1
03/11/2018,17,Theft,22B40,Commercial Parking Lot or Garage,900-999,ELDER,-,W,1
03/12/2018,10,Theft,22B40,Vehicle/Auto Sales/Lease/Auto Parts Store,15400-15499,EASTEX FWY IB,-,-,1
03/12/2018,07,Theft,22B40,Vehicle/Auto Sales/Lease/Auto Parts Store,5800-5899,ALDINE BENDER,RD,-,1
03/12/2018,18,Theft,22B40,Restaurant or Cafeteria,3100-3199,FM 1960 RD,RD,-,1
03/13/2018,14,Theft,22B40,"Hotel, Motel, Inn, Etc.",18200-18299,KENSWICK DR,-,-,1
03/13/2018,11,Theft,22B40,Hotel or Motel Parking Lot,1300-1399,N SAM HOUSTON PKWY E,-,-,1
03/14/2018,13,Theft,22B40,"Other, Unknown, or Not Listed",15000-15099,CROSSWINDS DR,-,-,1
03/14/2018,13,Theft,22B40,Residence or House,25300-25399,BATES,-,-,1
03/15/2018,07,Robbery,22B40,"Hotel, Motel, Inn, Etc.",15300-15399,VANTAGE,PKWY,-,1
03/15/2018,07,Theft,22B40,"Hotel, Motel, Inn, Etc.",5300-5399,CR 7340,-,-,1
03/15/2018,07,AutoTheft,22B40,Hotel or Motel Parking Lot,1600-1699,CR 7700,-,-,1
03/15/2018,08,Theft,22B40,Apartment Parking Lot,6900-6999,OLD NORTH BELT DR,-,-,1
03/15/2018,13,Burglary,22B40,Vacant Building (Commercial),13500-13599,LAKEWOOD MEADOW,-,-,1
03/16/2018,05,Theft,22B40,Convenience Store Parking Lot,15400-15499,EASTEX,FWY,-,1
03/16/2018,05,Theft,22B40,Hotel or Motel Parking Lot,2000-2099,WINDY TERRACE,-,-,1
03/16/2018,09,Theft,22B40,Commercial Parking Lot or Garage,15600-15699,VICKERY DR,-,-,1
03/17/2018,15,Theft,22B40,Commercial Parking Lot or Garage,15200-15299,JOHN F KENNEDY BLVD IB,-,-,1
03/18/2018,13,Theft,22B40,Hotel or Motel Parking Lot,7100-7199,SMILING WOOD LN APT 2811,-,-,1
03/18/2018,09,Theft,22B40,Hotel or Motel Parking Lot,15400-15499,JOHN F KENNEDY BLVD OB,-,-,1
03/19/2018,11,AutoTheft,22B40,Commercial Parking Lot or Garage,15300-15399,VICKERY,DR,-,1
03/19/2018,14,Burglary,22B40,Commercial Building,6000-6099,SHIRLEY LANE,-,-,1
03/19/2018,10,Theft,22B40,Hotel or Motel Parking Lot,1300-1399,N SAM HOUSTON PKWY E,-,-,1
03/19/2018,09,Theft,22B40,Commercial Parking Lot or Garage,15800-15899,DIPLOMATIC PLAZA DR,-,-,1
03/20/2018,17,Theft,22B40,Hotel or Motel Parking Lot,15300-15399,JOHN F KENNEDY BLVD OB,-,-,1
03/20/2018,08,Theft,22B40,"Road, Street, or Sidewalk",16700-16799,SUNFIELD DR,-,-,1
03/20/2018,23,Robbery,22B40,Adult Theater/Arcade,14700-14799,EASTEX,FWY,-,1
03/21/2018,08,Theft,22B40,Warehouse,18700-18799,MCKAY,DR,-,1
03/21/2018,09,AutoTheft,22B40,Hotel or Motel Parking Lot,10900-10999,EAST,ST,-,1
03/21/2018,15,Burglary,22B40,Apartment,15100-15199,VICKERY,DR,-,1
03/23/2018,23,AutoTheft,22B40,Hotel or Motel Parking Lot,15600-15699,JOHN F KENNEDY,BLVD,-,1
03/23/2018,15,Aggravated Assault,22B40,Residence or House,6000-6099,WINSTEAD LN,-,-,1
03/23/2018,07,AutoTheft,22B40,Service or Gas Station,15200-15299,EASTEX FWY OB,-,-,1
03/23/2018,09,AutoTheft,22B40,Other Parking Lot,18500-18599,EASTEX,FWY,-,1
03/23/2018,08,Theft,22B40,Hotel or Motel Parking Lot,15200-15299,JOHN F KENNEDY BLVD OB,-,-,1
03/24/2018,05,Theft,22B40,Apartment Parking Lot,14800-14899,CROSSWINDS DR,-,-,1
03/24/2018,08,AutoTheft,22B40,Convenience Store Parking Lot,16500-16599,FM 1485,RD,-,1
03/25/2018,09,Theft,22B40,Driveway,4100-4199,N SAM HOUSTON PKWY E,-,-,1
03/25/2018,18,Burglary,22B40,Residence or House,5900-5999,EDWARD DR,-,-,1
03/25/2018,17,Theft,22B40,"Hotel, Motel, Inn, Etc.",15800-15899,JOHN F KENNEDY BLVD OB,-,-,1
03/26/2018,08,AutoTheft,22B40,Commercial Parking Lot or Garage,1500-1599,51ST,ST,-,1
03/26/2018,03,Theft,22B40,Hotel or Motel Parking Lot,1400-1499,N SAM HOUSTON PKWY E,-,-,1
03/26/2018,15,Theft,22B40,Hotel or Motel Parking Lot,15800-15899,JOHN F KENNEDY BLVD OB,-,-,1
03/26/2018,18,Aggravated Assault,22B40,Residence or House,700-799,MAGIC OAKS,DR,-,1
03/26/2018,18,Theft,22B40,Residence or House,6000-6099,GLEN LEE,-,-,1
03/27/2018,10,Theft,22B40,Miscellaneous Business (Non-Specific),1400-1499,SAM HOUSTON,PKWY,N,1
03/27/2018,05,AutoTheft,22B40,Apartment Parking Lot,7000-7099,N SAM HOUSTON PKWY E,-,-,1
03/27/2018,06,AutoTheft,22B40,Apartment Parking Lot,6900-6999,OLD NORTH BELT DR,-,-,1
03/27/2018,18,Rape,22B40,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY BLVD OB,-,-,1
03/28/2018,17,Theft,22B40,Convenience Store Parking Lot,15400-15499,EASTEX FWY IB,-,-,1
03/29/2018,22,Aggravated Assault,22B40,Freeway Service Road,4000-4099,N SAM HOUSTON PKWY E,-,-,1
03/29/2018,08,Theft,22B40,Residence or House,5600-5699,APGAR ST,ST,-,1
03/29/2018,06,Theft,22B40,Hotel or Motel Parking Lot,1300-1399,N SAM HOUSTON PKWY E,-,-,1
03/29/2018,00,Aggravated Assault,22B40,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY BLVD OB,-,-,1
03/29/2018,20,Burglary,22B40,Apartment,11200-11299,LERA,ST,-,1
03/30/2018,03,Burglary,22B40,Restaurant or Cafeteria,15200-15299,VICKERY DR,-,-,1
03/31/2018,10,Theft,22B40,Warehouse,19100-19199,LEE,RD,-,1
03/31/2018,06,Theft,22B40,Sexually Oriented Business Parking Lot,15500-15599,EASTEX FWY IB,-,-,1
03/04/2018,20,Theft,23J50,Airport Terminal,7800-7899,AIRPORT BLVD,BLVD,-,1
03/06/2018,09,Theft,23J50,"Other, Unknown, or Not Listed",7800-7899,AIRPORT BLVD,BLVD,-,1
03/10/2018,15,Theft,23J50,Airport Terminal,7800-7899,AIRPORT BLVD,BLVD,-,1
03/11/2018,15,Theft,23J50,Airport Terminal,7800-7899,AIRPORT BLVD,BLVD,-,1
03/14/2018,16,Theft,23J50,Park and Ride Terminal,7800-7899,AIRPORT BLVD,BLVD,-,1
03/17/2018,12,Theft,23J50,Airport Terminal,7700-7799,38TH,ST,E,1
03/17/2018,10,Theft,23J50,Other Parking Lot,9000-9099,RANDOLPH,-,-,1
03/21/2018,23,AutoTheft,23J50,Commercial Parking Lot or Garage,7800-7899,AIRPORT BLVD,BLVD,-,1
03/26/2018,13,AutoTheft,23J50,"Other, Unknown, or Not Listed",7700-7799,AIRPORT,BLVD,-,1
03/28/2018,09,Aggravated Assault,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
03/30/2018,09,AutoTheft,23J50,Vehicle/Auto Sales/Lease/Auto Parts Store,7700-7799,AIRPORT,BLVD,-,1
03/31/2018,23,AutoTheft,23J50,Other Parking Lot,7700-7799,AIRPORT,BLVD,-,1
03/03/2018,20,Robbery,24C10,Miscellaneous Business (Non-Specific),2500-2599,GREEN OAK,DR,-,1
03/08/2018,13,Burglary,24C10,Residence or House,900-999,AQUA VISTA DR,-,-,1
03/09/2018,18,Theft,24C10,"Other, Unknown, or Not Listed",2700-2799,CHESTNUT RIDGE DR,-,-,1
03/14/2018,11,Burglary,24C10,"Other, Unknown, or Not Listed",1000-1099,P.O. BOX 6862,-,-,1
03/14/2018,10,Theft,24C10,Residence or House,2200-2299,PINE RIVER DR,-,-,1
03/16/2018,11,Burglary,24C10,Drug Store or Medical Supply,2200-2299,NORTHPARK DR,-,-,1
03/16/2018,12,Theft,24C10,Apartment,2700-2799,CHESTNUT RIDGE DR,-,-,1
03/19/2018,13,Theft,24C10,Residence or House,1400-1499,BURNING TREE RD,RD,-,1
03/19/2018,12,Theft,24C10,Apartment,17800-17899,MAHOGANY FOREST,ST,-,1
03/19/2018,15,Burglary,24C10,Residence or House,1100-1199,MARINA DR,-,-,1
03/21/2018,16,Theft,24C10,Not Listed,20000-20099,KINGWOOD,DR,-,1
03/22/2018,18,Theft,24C10,Grocery Store or Supermarket,2100-2199,NORTHPARK,DR,-,1
03/23/2018,18,Aggravated Assault,24C10,"Road, Street, or Sidewalk",4700-4799,FOSTER HILL COURT,-,-,1
03/24/2018,01,Robbery,24C10,Drug Store or Medical Supply,1300-1399,KINGWOOD,DR,-,1
03/24/2018,10,Theft,24C10,Driveway,1400-1499,CHESTNUT RIDGE,RD,-,1
03/27/2018,11,AutoTheft,24C10,Other Parking Lot,2300-2399,GREEN OAK,DR,-,1
03/28/2018,08,Theft,24C10,Commercial Parking Lot or Garage,2200-2299,NORTHPARK DR,-,-,1
03/05/2018,12,Theft,24C20,"Vacant Single Occ Resd(House,Townhs,Dplex)",1300-1399,KENSINGTON WAY,-,-,1
03/08/2018,10,Theft,24C20,Residence or House,3900-3999,FOREST VILLAGE,DR,-,1
03/08/2018,17,Theft,24C20,Residence or House,3500-3599,SANDY FORKS DR,-,-,1
03/11/2018,13,AutoTheft,24C20,Apartment Parking Lot,2700-2799,BENS BRANCH DR,-,-,1
03/11/2018,11,AutoTheft,24C20,Apartment Parking Lot,2700-2799,BENS BRANCH DR,-,-,1
03/13/2018,10,Theft,24C20,Apartment Parking Lot,2600-2699,BENS BRANCH DR,-,-,1
03/16/2018,12,Theft,24C20,Driveway,700-799,YOUNGS,RD,-,1
03/16/2018,06,Theft,24C20,Driveway,4000-4099,PECAN KNOLL DR,-,-,1
03/22/2018,08,Theft,24C20,Residence or House,4300-4399,WOODBRIDGE DR,-,-,1
03/23/2018,17,Burglary,24C20,Residence or House,3200-3299,CREEK SHADOWS DR,-,-,1
03/27/2018,11,Theft,24C20,"Road, Street, or Sidewalk",3900-3999,ESTES,-,W,1
03/28/2018,08,Theft,24C20,"Parks and Recreation, Zoo, Swimming Pool",800-899,WOODLAND HILLS DR,-,-,1
03/28/2018,11,Theft,24C20,"Laundry, Dry Cleaners, Washaterias",3700-3799,KINGWOOD,DR,-,1
03/28/2018,18,Theft,24C20,Driveway,4200-4299,HERMITAGE HOLLOW LN,-,-,1
03/28/2018,15,Theft,24C20,Residence or House,9300-9399,FOREST VILLAGE DR,-,-,1
03/28/2018,23,Aggravated Assault,24C20,Residence or House,2200-2299,SHERWOOD HOLLOW LANE,-,-,1
03/01/2018,21,Theft,24C30,Restaurant or Cafeteria,4500-4599,KINGWOOD,DR,-,1
03/01/2018,13,Theft,24C30,Driveway,2300-2399,CUMBERLAND OAK CT,-,-,1
03/01/2018,04,Theft,24C30,Driveway,2500-2599,RIVER OAK,CT,-,1
03/04/2018,17,Theft,24C30,"Road, Street, or Sidewalk",2300-2399,MILLVALE DR,-,-,1
03/05/2018,12,Theft,24C30,Residence or House,2200-2299,BLUFF CREEK DR,-,-,1
03/05/2018,11,Theft,24C30,Garage or Carport,4600-4699,WORLD HOUSTON PARKWAY,ST,-,1
03/05/2018,14,Theft,24C30,Driveway,3200-3299,HIGHLAND LAURELS DR,-,-,1
03/07/2018,15,Theft,24C30,Grocery Store or Supermarket,4500-4599,KINGWOOD,DR,-,1
03/08/2018,12,Theft,24C30,Driveway,1400-1499,BARON GROVE DR,-,-,1
03/08/2018,15,Theft,24C30,Driveway,4100-4199,STILL GLADE LN,-,-,1
03/08/2018,16,Theft,24C30,Grocery Store or Supermarket,17000-17099,SCULPTURED ROCK,LN,-,1
03/12/2018,14,Theft,24C30,Residence or House,4500-4599,NATURAL BRIDGE DR,-,-,1
03/13/2018,21,Aggravated Assault,24C30,Residence or House,3100-3199,SOFT FERN,CT,-,1
03/15/2018,09,Theft,24C30,"Vacant Single Occ Resd(House,Townhs,Dplex)",3300-3399,DOVETAIL HOLLOW,LN,-,1
03/15/2018,10,Theft,24C30,Residence or House,4500-4599,WINDY HOLLOW DR,-,-,1
03/17/2018,18,Theft,24C30,"Gym, Recreat, Club House, Indoor Pool",2500-2599,MILLS BRANCH DR,-,-,1
03/17/2018,17,AutoTheft,24C30,Hotel or Motel Parking Lot,10000-10099,FONDREN,RD,-,1
03/19/2018,17,Theft,24C30,Rental Storage Facility,4700-4799,MAGNOLIA COVE DR,-,-,1
03/20/2018,14,Theft,24C30,Residence or House,2100-2199,GOLDEN POND DR,-,-,1
03/22/2018,15,Theft,24C30,Residence or House,1800-1899,FOREST GARDEN DR,-,-,1
03/23/2018,15,Aggravated Assault,24C30,Residence or House,2300-2399,RIVER ROCK TRAIL,-,-,1
03/30/2018,09,Theft,24C30,Grocery Store or Supermarket,2900-2999,SILVER FALLS DRIVE,-,-,1
03/30/2018,14,Burglary,24C30,Residence or House,4300-4399,APPALACHIAN TRL,-,-,1
03/30/2018,17,Aggravated Assault,24C30,Residence or House,6100-6199,MAJESTIC PINES DR.,-,-,1
03/04/2018,01,Burglary,24C40,Mobile Home,900-999,HAROLDS RD,RD,-,1
03/15/2018,00,Theft,24C40,Driveway,24100-24199,SUNNY GLEN DR,-,-,1
03/17/2018,19,AutoTheft,24C40,Residence or House,24600-24699,MOORGATE LN,-,-,1
03/17/2018,11,AutoTheft,24C40,Garage or Carport,1000-1099,VISTA DEL LAGO,DR,-,1
03/24/2018,06,Theft,24C40,Driveway,900-999,HAROLDS RD,RD,-,1
03/24/2018,10,Murder,24C40,"Other, Unknown, or Not Listed",10600-10699,FM 1960,RD,E,1
03/28/2018,11,Burglary,24C40,Residence or House,400-499,WOODLAKE DR,-,-,1
03/04/2018,09,Theft,24C50,Apartment,100-199,NORTHPARK PLAZA,-,-,1
03/04/2018,12,Theft,24C50,Restaurant or Cafeteria Parking Lot,24500-24599,LOOP 494,-,-,1
03/06/2018,07,Theft,24C50,Apartment,300-399,FOREST CENTER DR,-,-,1
03/06/2018,12,AutoTheft,24C50,Rental Storage Facility,22200-22299,EASTEX,FWY,-,1
03/07/2018,17,Burglary,24C50,Apartment,300-399,FOREST CENTER DR,-,-,1
03/09/2018,13,Theft,24C50,Other Parking Lot,22600-22699,EASTEX FWY OB,-,-,1
03/09/2018,15,AutoTheft,24C50,"Road, Street, or Sidewalk",23000-23099,EASTEX FWY IB,-,-,1
03/09/2018,23,Robbery,24C50,Convenience Store Parking Lot,22700-22799,N US 59 FWY OB,-,-,1
03/10/2018,14,Burglary,24C50,Rental Storage Facility,1700-1799,ATASCOCITA RD,RD,-,1
03/10/2018,16,Burglary,24C50,Rental Storage Facility,1700-1799,PO BOX 5175,-,-,1
03/12/2018,16,Burglary,24C50,Rental Storage Facility,1700-1799,ATASCOCITA,RD,-,1
03/13/2018,19,AutoTheft,24C50,Hospital Parking Lot,23000-23099,EASTEX FWY IB,-,-,1
03/13/2018,19,Theft,24C50,Convenience Store,100-199,SORTERS MCCLELLAN,RD,-,1
03/13/2018,15,Theft,24C50,"Other, Unknown, or Not Listed",200-299,NORTHPINES DR,-,-,1
03/16/2018,19,Theft,24C50,Other Parking Lot,22600-22699,EASTEX FWY OB,-,-,1
03/16/2018,11,Theft,24C50,Rental Storage Facility,22200-22299,EASTEX,FWY,-,1
03/16/2018,10,Theft,24C50,Rental Storage Facility,22200-22299,EASTEX,FWY,-,1
03/17/2018,14,AutoTheft,24C50,Rental Storage Facility,22200-22299,EASTEX,FWY,-,1
03/20/2018,22,AutoTheft,24C50,"Theatres, Dinner Theaters, Auditoriums",300-399,NORTHPARK DR,-,-,1
03/21/2018,09,Burglary,24C50,Warehouse,100-199,MOONSHINE HILL RD,RD,-,1
03/21/2018,15,Theft,24C50,Other Parking Lot,400-499,2 MOONSHINE HILL,RD,-,1
03/22/2018,16,Theft,24C50,"Other, Unknown, or Not Listed",100-199,NORTHPARK PLAZA DR,-,-,1
03/26/2018,09,AutoTheft,24C50,Miscellaneous Business (Non-Specific),18700-18799,WOODBREEZE,DR,-,2
03/27/2018,12,Theft,24C50,Department or Discount Store,22600-22699,EASTEX,FWY,-,1
03/29/2018,08,AutoTheft,24C50,Hospital Parking Lot,23000-23099,EASTEX FWY IB,-,-,1
03/29/2018,10,Theft,24C50,Adult Novelty Store,2500-2599,E.FM 1960,-,-,1
03/30/2018,19,Theft,24C50,Hospital Parking Lot,19600-19699,KINGWOOD DR,-,-,1
03/30/2018,13,Theft,24C50,Residence or House,23600-23699,EASTEX,FWY,-,1
03/30/2018,13,AutoTheft,24C50,Hospital Parking Lot,19500-19599,KINGWOOD DR,-,-,1
03/31/2018,15,Aggravated Assault,24C50,Apartment,400-499,NORTHPINES,DR,-,1
03/05/2018,05,Rape,24C60,Residence or House,4100-4199,BRANDT,RD,-,1
03/06/2018,06,AutoTheft,24C60,Driveway,16300-16399,BREAKWATER PATH DR,-,-,1
03/08/2018,20,Theft,24C60,Apartment Parking Lot,18500-18599,EMERALD FOREST,ST,-,1
03/10/2018,15,Burglary,24C60,Apartment,16700-16799,LAKE HOUSTON,PKWY,W,1
03/12/2018,12,Theft,24C60,"Other, Unknown, or Not Listed",12700-12799,LAKE HOUSTON PKWY,-,-,1
03/15/2018,10,Theft,24C60,Residence or House,16600-16699,LAKE CHAMPLAIN DR,-,-,1
03/20/2018,08,Theft,24C60,"Other, Unknown, or Not Listed",12700-12799,LAKE HOUSTON,PKWY,W,1
03/23/2018,03,AutoTheft,24C60,Driveway,13500-13599,POPES CREEK LN,-,-,1
03/02/2018,14,Theft,2A10,Apartment,2000-2099,FLETCHER,-,-,1
03/03/2018,03,Aggravated Assault,2A10,Residence or House,1500-1599,NOBLE ST,ST,-,1
03/03/2018,08,AutoTheft,2A10,Other Parking Lot,800-899,CARL,-,-,1
03/03/2018,09,Robbery,2A10,"Road, Street, or Sidewalk",2900-2999,FULTON ST,ST,-,1
03/04/2018,14,Aggravated Assault,2A10,Bar or Night Club,1100-1199,COLLINGSWORTH ST,ST,-,1
03/05/2018,00,Theft,2A10,"Road, Street, or Sidewalk",1900-1999,FREEMAN,ST,-,1
03/05/2018,11,Theft,2A10,Driveway,2300-2399,THOMAS,ST,-,1
03/05/2018,12,Theft,2A10,Restaurant or Cafeteria,2500-2599,FULTON ST,ST,-,1
03/05/2018,18,Theft,2A10,Other Parking Lot,200-299,PO BOX 7305,-,-,1
03/06/2018,07,Theft,2A10,Light Rail Platform,2300-2399,N MAIN ST,ST,-,1
03/06/2018,16,Theft,2A10,Miscellaneous Business (Non-Specific),1600-1699,N MAIN ST,ST,-,1
03/06/2018,16,Theft,2A10,Residence or House,1200-1299,BRAGG,-,-,1
03/07/2018,13,Theft,2A10,Grocery Store or Supermarket,1000-1099,QUITMAN,ST,-,1
03/07/2018,09,Theft,2A10,"Road, Street, or Sidewalk",21200-21299,ABBY OAK CIRCLE,-,-,1
03/07/2018,06,AutoTheft,2A10,Apartment Parking Lot,1800-1899,COMMON ST,ST,-,1
03/08/2018,20,Theft,2A10,Grocery Store or Supermarket,4100-4199,FULTON,ST,-,1
03/08/2018,17,Burglary,2A10,Residence or House,1800-1899,COMMON ST,ST,-,1
03/08/2018,15,Theft,2A10,Residence or House,5600-5699,SELINSKY,-,-,1
03/08/2018,11,Theft,2A10,Clothing Store,4300-4399,PO BOX 3463,-,-,1
03/08/2018,07,Theft,2A10,Apartment,4300-4399,IRVINGTON BLVD,BLVD,-,1
03/09/2018,08,AutoTheft,2A10,Apartment Parking Lot,4000-4099,IRVINGTON BLVD,BLVD,-,1
03/10/2018,16,Aggravated Assault,2A10,"Field, Woods, Forest, Park",3700-3799,FULTON ST,ST,-,2
03/10/2018,13,AutoTheft,2A10,Construction Site,1800-1899,MAURY,-,-,1
03/10/2018,11,Theft,2A10,Grocery Store or Supermarket Parking Lot,800-899,CAVALCADE ST,ST,-,1
03/10/2018,00,Burglary,2A10,Residence or House,1800-1899,LEWIS,-,-,1
03/10/2018,00,Theft,2A10,Park and Ride Terminal,4600-4699,SOUTHWEST FREEWAY SUITE 900,-,-,1
03/11/2018,19,Aggravated Assault,2A10,Residence or House,3500-3599,ELYSIAN,ST,-,1
03/12/2018,09,Burglary,2A10,"Physician, Doctor, Dentist's Office",4000-4099,FULTON,ST,-,1
03/12/2018,23,Robbery,2A10,"Church, Synagogue, or Temple",4400-4499,FULTON,ST,-,1
03/13/2018,13,Burglary,2A10,Residence or House,4600-4699,FISK,ST,-,1
03/13/2018,17,Theft,2A10,Commercial Parking Lot or Garage,1100-1199,CAVALCADE ST,ST,-,1
03/13/2018,20,Aggravated Assault,2A10,Residence or House,4100-4199,BROOKHEAD,TRL,-,1
03/13/2018,23,Aggravated Assault,2A10,Residence or House,900-999,AVE,-,-,1
03/14/2018,22,Theft,2A10,Residence or House,300-399,KIRKSTALL,-,-,1
03/15/2018,21,Robbery,2A10,Department or Discount Store,1100-1199,CAVALCADE,ST,-,1
03/15/2018,14,Aggravated Assault,2A10,Restaurant or Cafeteria,7100-7199,LONGVIEW,ST,-,1
03/15/2018,16,Theft,2A10,"Road, Street, or Sidewalk",800-899,BURNETT ST,ST,-,1
03/17/2018,15,Theft,2A10,Grocery Store or Supermarket,1000-1099,QUITMAN ST,ST,-,1
03/17/2018,22,Robbery,2A10,"Road, Street, or Sidewalk",1200-1299,SAGLER RD APT. 128,-,-,1
03/17/2018,04,Theft,2A10,Government or Public Building,8300-8399,SILVAN WIND LANE,-,-,1
03/18/2018,08,Theft,2A10,Convenience Store Parking Lot,600-699,GIRARD,RD,-,1
03/19/2018,17,Theft,2A10,"Other, Unknown, or Not Listed",300-399,PATTON ST,ST,-,1
03/19/2018,09,Burglary,2A10,Residence or House,100-199,AMUNDSEN ST,ST,-,1
03/19/2018,07,AutoTheft,2A10,Driveway,2600-2699,TERRY ST,ST,-,1
03/20/2018,07,Aggravated Assault,2A10,"Road, Street, or Sidewalk",3300-3399,COCHRAN ST,ST,-,1
03/20/2018,09,Theft,2A10,Residence or House,2900-2999,FULSTON,ST,-,1
03/21/2018,23,AutoTheft,2A10,"Road, Street, or Sidewalk",5600-5699,TURFWOOD LANE,-,-,1
03/21/2018,13,Burglary,2A10,Residence or House,400-499,STONE,DR,-,1
03/22/2018,09,Theft,2A10,Light Rail Platform,2600-2699,FULTON ST,ST,-,1
03/22/2018,16,Aggravated Assault,2A10,Residence or House,1400-1499,BUNTON,-,-,1
03/22/2018,18,Burglary,2A10,"Laundry, Dry Cleaners, Washaterias",2900-2999,FULTON,ST,-,1
03/22/2018,14,Theft,2A10,"Libraries, Museums",1000-1099,QUITMAN ST,ST,-,1
03/23/2018,10,Aggravated Assault,2A10,Apartment,2900-2999,FULTON,ST,-,1
03/23/2018,23,Aggravated Assault,2A10,Restaurant or Cafeteria,3500-3599,IRVINGTON BLVD,BLVD,-,1
03/25/2018,14,Robbery,2A10,"Road, Street, or Sidewalk",1500-1599,EGYPT ST,ST,-,1
03/25/2018,13,Theft,2A10,Grocery Store or Supermarket,10400-10499,ONSLOW STREET,-,-,1
03/26/2018,11,Burglary,2A10,Garage or Carport,4900-4999,HARDY,-,-,1
03/26/2018,15,Theft,2A10,Light Rail Platform,1400-1499,N MAIN ST,ST,-,1
03/26/2018,20,Aggravated Assault,2A10,Residence or House,3800-3899,EDISON STREET,-,-,2
03/26/2018,17,Theft,2A10,"Road, Street, or Sidewalk",800-899,BURNETT ST,ST,-,1
03/29/2018,06,AutoTheft,2A10,Driveway,2100-2199,MCKEE ST,ST,-,1
03/29/2018,01,Aggravated Assault,2A10,Residence or House,600-699,PASCHALL,-,-,1
03/29/2018,16,AutoTheft,2A10,Apartment Parking Lot,2900-2999,FULTON ST,ST,-,1
03/30/2018,02,Aggravated Assault,2A10,"Other, Unknown, or Not Listed",900-999,GIRARD,RD,-,1
03/31/2018,10,Theft,2A10,Commercial Building,2400-2499,N MAIN ST,ST,-,1
03/31/2018,12,Theft,2A10,Miscellaneous Business (Non-Specific),2500-2599,AVENUE OF OAKS,-,-,1
