,Date_Time,Date,Year,Month,Week_Num,Day,Hour_Beginning,Day_of_Week,Temperature,Precipitation,Weather,Weather_Description
20355,2020-03-27 05:00:00,2020-03-27,2020,3,13,27,5,Friday,72.45,0.0,Clear,sky is clear
20356,2020-03-27 06:00:00,2020-03-27,2020,3,13,27,6,Friday,71.87,0.0,Clear,sky is clear
20357,2020-03-27 07:00:00,2020-03-27,2020,3,13,27,7,Friday,72.34,0.0,Clouds,overcast clouds
20358,2020-03-27 08:00:00,2020-03-27,2020,3,13,27,8,Friday,73.47,0.0,Clouds,broken clouds
20359,2020-03-27 09:00:00,2020-03-27,2020,3,13,27,9,Friday,73.89,0.0,Clouds,overcast clouds
20360,2020-03-27 10:00:00,2020-03-27,2020,3,13,27,10,Friday,74.12,0.0,Clouds,overcast clouds
20361,2020-03-27 11:00:00,2020-03-27,2020,3,13,27,11,Friday,74.19,0.0,Clouds,broken clouds
20362,2020-03-27 12:00:00,2020-03-27,2020,3,13,27,12,Friday,73.76,0.0,Clouds,broken clouds
20363,2020-03-27 13:00:00,2020-03-27,2020,3,13,27,13,Friday,73.44,0.0,Clouds,broken clouds
20364,2020-03-27 14:00:00,2020-03-27,2020,3,13,27,14,Friday,75.24,0.0,Clouds,scattered clouds
20365,2020-03-27 15:00:00,2020-03-27,2020,3,13,27,15,Friday,79.2,0.0,Clouds,scattered clouds
20366,2020-03-27 16:00:00,2020-03-27,2020,3,13,27,16,Friday,82.65,0.0,Clouds,few clouds
20367,2020-03-27 17:00:00,2020-03-27,2020,3,13,27,17,Friday,85.8,0.0,Clouds,scattered clouds
20368,2020-03-27 18:00:00,2020-03-27,2020,3,13,27,18,Friday,87.01,0.0,Clouds,broken clouds
20369,2020-03-27 19:00:00,2020-03-27,2020,3,13,27,19,Friday,87.4,0.0,Clouds,broken clouds
20370,2020-03-27 20:00:00,2020-03-27,2020,3,13,27,20,Friday,87.6,0.0,Clouds,scattered clouds
20371,2020-03-27 21:00:00,2020-03-27,2020,3,13,27,21,Friday,87.17,0.0,Clouds,scattered clouds
20372,2020-03-27 22:00:00,2020-03-27,2020,3,13,27,22,Friday,86.72,0.0,Clouds,scattered clouds
20373,2020-03-27 23:00:00,2020-03-27,2020,3,13,27,23,Friday,84.34,0.0,Clouds,scattered clouds
20374,2020-03-28 00:00:00,2020-03-28,2020,3,13,28,0,Saturday,80.49,0.0,Clouds,broken clouds
20375,2020-03-28 01:00:00,2020-03-28,2020,3,13,28,1,Saturday,77.94,0.0,Clouds,broken clouds
20376,2020-03-28 02:00:00,2020-03-28,2020,3,13,28,2,Saturday,76.73,0.0,Clouds,scattered clouds
20377,2020-03-28 03:00:00,2020-03-28,2020,3,13,28,3,Saturday,76.28,0.0,Clouds,broken clouds
20378,2020-03-28 04:00:00,2020-03-28,2020,3,13,28,4,Saturday,75.83,0.0,Clouds,broken clouds
20379,2020-03-28 05:00:00,2020-03-28,2020,3,13,28,5,Saturday,75.54,0.0,Clouds,broken clouds
20380,2020-03-28 06:00:00,2020-03-28,2020,3,13,28,6,Saturday,75.54,0.0,Clouds,broken clouds
20381,2020-03-28 07:00:00,2020-03-28,2020,3,13,28,7,Saturday,75.72,0.0,Clouds,broken clouds
20382,2020-03-28 08:00:00,2020-03-28,2020,3,13,28,8,Saturday,75.74,0.0,Clouds,broken clouds
20383,2020-03-28 09:00:00,2020-03-28,2020,3,13,28,9,Saturday,75.2,0.0,Clouds,broken clouds
20384,2020-03-28 10:00:00,2020-03-28,2020,3,13,28,10,Saturday,74.68,0.0,Clouds,broken clouds
20385,2020-03-28 11:00:00,2020-03-28,2020,3,13,28,11,Saturday,74.19,0.0,Clouds,broken clouds
20386,2020-03-28 12:00:00,2020-03-28,2020,3,13,28,12,Saturday,73.54,0.0,Clouds,overcast clouds
20387,2020-03-28 13:00:00,2020-03-28,2020,3,13,28,13,Saturday,73.11,0.0,Clouds,broken clouds
20388,2020-03-28 14:00:00,2020-03-28,2020,3,13,28,14,Saturday,74.62,0.0,Clouds,overcast clouds
20389,2020-03-28 15:00:00,2020-03-28,2020,3,13,28,15,Saturday,76.23,0.0,Clouds,broken clouds
20390,2020-03-28 16:00:00,2020-03-28,2020,3,13,28,16,Saturday,78.46,0.0,Clouds,broken clouds
20391,2020-03-28 17:00:00,2020-03-28,2020,3,13,28,17,Saturday,79.41,0.0,Clouds,broken clouds
20392,2020-03-28 18:00:00,2020-03-28,2020,3,13,28,18,Saturday,78.66,0.0,Clouds,overcast clouds
20393,2020-03-28 19:00:00,2020-03-28,2020,3,13,28,19,Saturday,77.74,0.0,Clouds,overcast clouds
20394,2020-03-28 20:00:00,2020-03-28,2020,3,13,28,20,Saturday,78.44,0.0,Rain,shower rain
20395,2020-03-28 21:00:00,2020-03-28,2020,3,13,28,21,Saturday,77.52,0.0,Clouds,overcast clouds
20396,2020-03-28 22:00:00,2020-03-28,2020,3,13,28,22,Saturday,71.94,1.27,Rain,moderate rain
20397,2020-03-28 23:00:00,2020-03-28,2020,3,13,28,23,Saturday,67.98,0.25,Rain,light rain
20398,2020-03-29 00:00:00,2020-03-29,2020,3,13,29,0,Sunday,67.33,0.0,Clouds,overcast clouds
20399,2020-03-29 01:00:00,2020-03-29,2020,3,13,29,1,Sunday,66.74,0.0,Clouds,overcast clouds
20400,2020-03-29 02:00:00,2020-03-29,2020,3,13,29,2,Sunday,66.58,0.0,Clouds,broken clouds
20401,2020-03-29 03:00:00,2020-03-29,2020,3,13,29,3,Sunday,66.25,0.0,Clouds,broken clouds
20402,2020-03-29 04:00:00,2020-03-29,2020,3,13,29,4,Sunday,65.12,0.0,Clouds,broken clouds
20403,2020-03-29 05:00:00,2020-03-29,2020,3,13,29,5,Sunday,63.95,0.0,Clouds,broken clouds
20404,2020-03-29 06:00:00,2020-03-29,2020,3,13,29,6,Sunday,63.1,0.0,Clouds,broken clouds
20405,2020-03-29 07:00:00,2020-03-29,2020,3,13,29,7,Sunday,60.73,0.0,Clouds,scattered clouds
20406,2020-03-29 08:00:00,2020-03-29,2020,3,13,29,8,Sunday,58.96,0.0,Clouds,scattered clouds
20407,2020-03-29 09:00:00,2020-03-29,2020,3,13,29,9,Sunday,58.66,0.0,Clouds,scattered clouds
20408,2020-03-29 10:00:00,2020-03-29,2020,3,13,29,10,Sunday,58.68,0.0,Clouds,scattered clouds
20409,2020-03-29 11:00:00,2020-03-29,2020,3,13,29,11,Sunday,56.66,0.0,Clouds,broken clouds
20410,2020-03-29 12:00:00,2020-03-29,2020,3,13,29,12,Sunday,57.31,0.0,Clouds,broken clouds
20411,2020-03-29 13:00:00,2020-03-29,2020,3,13,29,13,Sunday,57.76,0.0,Clouds,broken clouds
20412,2020-03-29 14:00:00,2020-03-29,2020,3,13,29,14,Sunday,62.83,0.0,Clouds,broken clouds
20413,2020-03-29 15:00:00,2020-03-29,2020,3,13,29,15,Sunday,70.02,0.0,Clouds,broken clouds
20414,2020-03-29 16:00:00,2020-03-29,2020,3,13,29,16,Sunday,74.26,0.0,Clouds,broken clouds
20415,2020-03-29 17:00:00,2020-03-29,2020,3,13,29,17,Sunday,78.39,0.0,Clouds,broken clouds
20416,2020-03-29 18:00:00,2020-03-29,2020,3,13,29,18,Sunday,79.25,0.0,Clouds,broken clouds
20417,2020-03-29 19:00:00,2020-03-29,2020,3,13,29,19,Sunday,80.51,0.0,Clouds,broken clouds
20418,2020-03-29 20:00:00,2020-03-29,2020,3,13,29,20,Sunday,80.56,0.0,Clouds,broken clouds
20419,2020-03-29 21:00:00,2020-03-29,2020,3,13,29,21,Sunday,79.59,0.0,Clouds,broken clouds
20420,2020-03-29 22:00:00,2020-03-29,2020,3,13,29,22,Sunday,79.25,0.0,Clouds,overcast clouds
20421,2020-03-29 23:00:00,2020-03-29,2020,3,13,29,23,Sunday,78.24,0.0,Clouds,broken clouds
20422,2020-03-30 00:00:00,2020-03-30,2020,3,14,30,0,Monday,76.86,0.0,Clouds,broken clouds
20423,2020-03-30 01:00:00,2020-03-30,2020,3,14,30,1,Monday,74.82,0.0,Clouds,broken clouds
20424,2020-03-30 02:00:00,2020-03-30,2020,3,14,30,2,Monday,73.99,0.0,Clouds,broken clouds
20425,2020-03-30 03:00:00,2020-03-30,2020,3,14,30,3,Monday,73.6,0.0,Clouds,overcast clouds
20426,2020-03-30 04:00:00,2020-03-30,2020,3,14,30,4,Monday,72.79,0.0,Clouds,overcast clouds
20427,2020-03-30 05:00:00,2020-03-30,2020,3,14,30,5,Monday,71.74,0.0,Clouds,broken clouds
20428,2020-03-30 06:00:00,2020-03-30,2020,3,14,30,6,Monday,70.5,0.0,Clouds,broken clouds
20429,2020-03-30 07:00:00,2020-03-30,2020,3,14,30,7,Monday,69.51,0.0,Clouds,scattered clouds
20430,2020-03-30 08:00:00,2020-03-30,2020,3,14,30,8,Monday,68.86,0.0,Clouds,broken clouds
20431,2020-03-30 09:00:00,2020-03-30,2020,3,14,30,9,Monday,68.29,0.0,Clouds,broken clouds
20432,2020-03-30 10:00:00,2020-03-30,2020,3,14,30,10,Monday,68.31,0.0,Clouds,overcast clouds
20433,2020-03-30 11:00:00,2020-03-30,2020,3,14,30,11,Monday,68.25,0.0,Clouds,overcast clouds
20434,2020-03-30 12:00:00,2020-03-30,2020,3,14,30,12,Monday,68.86,0.0,Clouds,broken clouds
20435,2020-03-30 13:00:00,2020-03-30,2020,3,14,30,13,Monday,69.64,0.0,Clouds,overcast clouds
20436,2020-03-30 14:00:00,2020-03-30,2020,3,14,30,14,Monday,72.07,0.0,Clouds,overcast clouds
20437,2020-03-30 15:00:00,2020-03-30,2020,3,14,30,15,Monday,73.65,0.0,Clouds,overcast clouds
20438,2020-03-30 16:00:00,2020-03-30,2020,3,14,30,16,Monday,75.24,0.0,Clouds,overcast clouds
20439,2020-03-30 17:00:00,2020-03-30,2020,3,14,30,17,Monday,77.77,0.0,Clouds,overcast clouds
20440,2020-03-30 18:00:00,2020-03-30,2020,3,14,30,18,Monday,81.12,0.0,Clouds,broken clouds
20441,2020-03-30 19:00:00,2020-03-30,2020,3,14,30,19,Monday,82.56,0.0,Clouds,broken clouds
20442,2020-03-30 20:00:00,2020-03-30,2020,3,14,30,20,Monday,82.92,0.0,Clouds,broken clouds
20443,2020-03-30 21:00:00,2020-03-30,2020,3,14,30,21,Monday,81.18,0.0,Clouds,broken clouds
20444,2020-03-30 22:00:00,2020-03-30,2020,3,14,30,22,Monday,79.84,0.0,Clouds,broken clouds
20445,2020-03-30 23:00:00,2020-03-30,2020,3,14,30,23,Monday,79.2,0.0,Clouds,broken clouds
20446,2020-03-31 00:00:00,2020-03-31,2020,3,14,31,0,Tuesday,78.31,0.0,Clouds,overcast clouds
20447,2020-03-31 01:00:00,2020-03-31,2020,3,14,31,1,Tuesday,76.64,0.0,Clouds,broken clouds
20448,2020-03-31 02:00:00,2020-03-31,2020,3,14,31,2,Tuesday,75.56,0.0,Clouds,overcast clouds
20449,2020-03-31 03:00:00,2020-03-31,2020,3,14,31,3,Tuesday,74.79,0.0,Clouds,overcast clouds
20450,2020-03-31 04:00:00,2020-03-31,2020,3,14,31,4,Tuesday,74.64,0.0,Clouds,overcast clouds
20451,2020-03-31 05:00:00,2020-03-31,2020,3,14,31,5,Tuesday,74.21,0.0,Clouds,overcast clouds
20452,2020-03-31 06:00:00,2020-03-31,2020,3,14,31,6,Tuesday,74.23,0.0,Clouds,overcast clouds
20453,2020-03-31 07:00:00,2020-03-31,2020,3,14,31,7,Tuesday,74.14,0.0,Clouds,overcast clouds
20454,2020-03-31 08:00:00,2020-03-31,2020,3,14,31,8,Tuesday,74.05,0.0,Clouds,overcast clouds
20455,2020-03-31 09:00:00,2020-03-31,2020,3,14,31,9,Tuesday,73.71,0.0,Clouds,overcast clouds
20456,2020-03-31 10:00:00,2020-03-31,2020,3,14,31,10,Tuesday,73.26,0.0,Clouds,overcast clouds
20457,2020-03-31 11:00:00,2020-03-31,2020,3,14,31,11,Tuesday,72.9,0.0,Clouds,overcast clouds
20458,2020-03-31 12:00:00,2020-03-31,2020,3,14,31,12,Tuesday,72.25,0.0,Clouds,broken clouds
20459,2020-03-31 13:00:00,2020-03-31,2020,3,14,31,13,Tuesday,70.77,0.0,Clouds,broken clouds
20460,2020-03-31 14:00:00,2020-03-31,2020,3,14,31,14,Tuesday,70.41,0.0,Clouds,scattered clouds
20461,2020-03-31 15:00:00,2020-03-31,2020,3,14,31,15,Tuesday,69.42,0.0,Clouds,broken clouds
20462,2020-03-31 16:00:00,2020-03-31,2020,3,14,31,16,Tuesday,68.63,0.0,Clouds,broken clouds
20463,2020-03-31 17:00:00,2020-03-31,2020,3,14,31,17,Tuesday,68.59,0.0,Clouds,scattered clouds
20464,2020-03-31 18:00:00,2020-03-31,2020,3,14,31,18,Tuesday,70.02,0.0,Clouds,scattered clouds
20465,2020-03-31 19:00:00,2020-03-31,2020,3,14,31,19,Tuesday,72.14,0.0,Clouds,few clouds
20466,2020-03-31 20:00:00,2020-03-31,2020,3,14,31,20,Tuesday,74.19,0.0,Clouds,scattered clouds
20467,2020-03-31 21:00:00,2020-03-31,2020,3,14,31,21,Tuesday,75.09,0.0,Clouds,scattered clouds
20468,2020-03-31 22:00:00,2020-03-31,2020,3,14,31,22,Tuesday,74.71,0.0,Clouds,broken clouds
20469,2020-03-31 23:00:00,2020-03-31,2020,3,14,31,23,Tuesday,73.87,0.0,Clouds,broken clouds
20470,2020-04-01 00:00:00,2020-04-01,2020,4,14,1,0,Wednesday,71.85,0.0,Clouds,broken clouds
20471,2020-04-01 01:00:00,2020-04-01,2020,4,14,1,1,Wednesday,69.08,0.0,Clouds,scattered clouds
20472,2020-04-01 02:00:00,2020-04-01,2020,4,14,1,2,Wednesday,66.58,0.0,Clouds,scattered clouds
20473,2020-04-01 03:00:00,2020-04-01,2020,4,14,1,3,Wednesday,64.42,0.0,Clouds,few clouds
20474,2020-04-01 04:00:00,2020-04-01,2020,4,14,1,4,Wednesday,62.89,0.0,Clouds,few clouds
20475,2020-04-01 05:00:00,2020-04-01,2020,4,14,1,5,Wednesday,61.29,0.0,Clouds,scattered clouds
20476,2020-04-01 06:00:00,2020-04-01,2020,4,14,1,6,Wednesday,59.95,0.0,Clouds,broken clouds
20477,2020-04-01 07:00:00,2020-04-01,2020,4,14,1,7,Wednesday,59.59,0.0,Clouds,broken clouds
20478,2020-04-01 08:00:00,2020-04-01,2020,4,14,1,8,Wednesday,58.21,0.0,Clouds,broken clouds
20479,2020-04-01 09:00:00,2020-04-01,2020,4,14,1,9,Wednesday,56.77,0.0,Clouds,scattered clouds
20480,2020-04-01 10:00:00,2020-04-01,2020,4,14,1,10,Wednesday,56.12,0.0,Clouds,scattered clouds
20481,2020-04-01 11:00:00,2020-04-01,2020,4,14,1,11,Wednesday,55.29,0.0,Clouds,scattered clouds
20482,2020-04-01 12:00:00,2020-04-01,2020,4,14,1,12,Wednesday,54.9,0.0,Clouds,scattered clouds
20483,2020-04-01 13:00:00,2020-04-01,2020,4,14,1,13,Wednesday,56.46,0.0,Clouds,scattered clouds
20484,2020-04-01 14:00:00,2020-04-01,2020,4,14,1,14,Wednesday,61.7,0.0,Clouds,scattered clouds
20485,2020-04-01 15:00:00,2020-04-01,2020,4,14,1,15,Wednesday,65.19,0.0,Clouds,scattered clouds
20486,2020-04-01 16:00:00,2020-04-01,2020,4,14,1,16,Wednesday,68.49,0.0,Clouds,scattered clouds
20487,2020-04-01 17:00:00,2020-04-01,2020,4,14,1,17,Wednesday,71.29,0.0,Clouds,scattered clouds
20488,2020-04-01 18:00:00,2020-04-01,2020,4,14,1,18,Wednesday,72.93,0.0,Clouds,scattered clouds
20489,2020-04-01 19:00:00,2020-04-01,2020,4,14,1,19,Wednesday,73.29,0.0,Clouds,scattered clouds
20490,2020-04-01 20:00:00,2020-04-01,2020,4,14,1,20,Wednesday,74.48,0.0,Clouds,scattered clouds
20491,2020-04-01 21:00:00,2020-04-01,2020,4,14,1,21,Wednesday,74.05,0.0,Clouds,scattered clouds
20492,2020-04-01 22:00:00,2020-04-01,2020,4,14,1,22,Wednesday,73.49,0.0,Clouds,broken clouds
20493,2020-04-01 23:00:00,2020-04-01,2020,4,14,1,23,Wednesday,72.19,0.0,Clouds,broken clouds
20494,2020-04-02 00:00:00,2020-04-02,2020,4,14,2,0,Thursday,69.58,0.0,Clouds,broken clouds
20495,2020-04-02 01:00:00,2020-04-02,2020,4,14,2,1,Thursday,66.9,0.0,Clouds,broken clouds
20496,2020-04-02 02:00:00,2020-04-02,2020,4,14,2,2,Thursday,65.37,0.0,Clouds,broken clouds
20497,2020-04-02 03:00:00,2020-04-02,2020,4,14,2,3,Thursday,63.95,0.0,Clouds,broken clouds
20498,2020-04-02 04:00:00,2020-04-02,2020,4,14,2,4,Thursday,63.59,0.0,Clouds,broken clouds
20499,2020-04-02 05:00:00,2020-04-02,2020,4,14,2,5,Thursday,63.79,0.0,Clouds,broken clouds
20500,2020-04-02 06:00:00,2020-04-02,2020,4,14,2,6,Thursday,63.73,0.0,Clouds,broken clouds
20501,2020-04-02 07:00:00,2020-04-02,2020,4,14,2,7,Thursday,63.82,0.0,Clouds,broken clouds
20502,2020-04-02 08:00:00,2020-04-02,2020,4,14,2,8,Thursday,64.44,0.0,Clouds,broken clouds
20503,2020-04-02 09:00:00,2020-04-02,2020,4,14,2,9,Thursday,64.51,0.0,Clouds,broken clouds
20504,2020-04-02 10:00:00,2020-04-02,2020,4,14,2,10,Thursday,64.74,0.0,Clouds,broken clouds
20505,2020-04-02 11:00:00,2020-04-02,2020,4,14,2,11,Thursday,65.01,0.0,Clouds,broken clouds
20506,2020-04-02 12:00:00,2020-04-02,2020,4,14,2,12,Thursday,64.99,0.0,Clouds,broken clouds
20507,2020-04-02 13:00:00,2020-04-02,2020,4,14,2,13,Thursday,66.25,0.0,Clouds,overcast clouds
20508,2020-04-02 14:00:00,2020-04-02,2020,4,14,2,14,Thursday,68.97,0.0,Clouds,broken clouds
20509,2020-04-02 15:00:00,2020-04-02,2020,4,14,2,15,Thursday,70.81,0.0,Clouds,overcast clouds
20510,2020-04-02 16:00:00,2020-04-02,2020,4,14,2,16,Thursday,73.31,0.0,Clouds,overcast clouds
20511,2020-04-02 17:00:00,2020-04-02,2020,4,14,2,17,Thursday,74.75,0.0,Clouds,overcast clouds
20512,2020-04-02 18:00:00,2020-04-02,2020,4,14,2,18,Thursday,74.97,0.0,Clouds,overcast clouds
20513,2020-04-02 19:00:00,2020-04-02,2020,4,14,2,19,Thursday,75.18,0.0,Clouds,overcast clouds
20514,2020-04-02 20:00:00,2020-04-02,2020,4,14,2,20,Thursday,74.21,0.0,Clouds,overcast clouds
20515,2020-04-02 21:00:00,2020-04-02,2020,4,14,2,21,Thursday,73.08,0.0,Clouds,overcast clouds
20516,2020-04-02 22:00:00,2020-04-02,2020,4,14,2,22,Thursday,73.33,0.0,Clouds,overcast clouds
20517,2020-04-02 23:00:00,2020-04-02,2020,4,14,2,23,Thursday,72.14,0.0,Clouds,overcast clouds
20518,2020-04-03 00:00:00,2020-04-03,2020,4,14,3,0,Friday,71.47,0.0,Clouds,overcast clouds
20519,2020-04-03 01:00:00,2020-04-03,2020,4,14,3,1,Friday,71.17,0.0,Clouds,overcast clouds
20520,2020-04-03 02:00:00,2020-04-03,2020,4,14,3,2,Friday,70.47,0.0,Clouds,overcast clouds
20521,2020-04-03 03:00:00,2020-04-03,2020,4,14,3,3,Friday,70.03,0.0,Clouds,scattered clouds
20522,2020-04-03 04:00:00,2020-04-03,2020,4,14,3,4,Friday,69.78,0.0,Clouds,scattered clouds
20523,2020-04-03 05:00:00,2020-04-03,2020,4,14,3,5,Friday,69.75,0.0,Clouds,broken clouds
20524,2020-04-03 06:00:00,2020-04-03,2020,4,14,3,6,Friday,69.82,0.0,Clouds,broken clouds
20525,2020-04-03 07:00:00,2020-04-03,2020,4,14,3,7,Friday,69.73,0.0,Clouds,broken clouds
20526,2020-04-03 08:00:00,2020-04-03,2020,4,14,3,8,Friday,68.81,0.0,Clouds,broken clouds
20527,2020-04-03 09:00:00,2020-04-03,2020,4,14,3,9,Friday,68.92,0.0,Clouds,scattered clouds
20528,2020-04-03 10:00:00,2020-04-03,2020,4,14,3,10,Friday,69.01,0.0,Clouds,overcast clouds
20529,2020-04-03 11:00:00,2020-04-03,2020,4,14,3,11,Friday,68.59,0.0,Clouds,broken clouds
20530,2020-04-03 12:00:00,2020-04-03,2020,4,14,3,12,Friday,68.56,0.0,Clouds,broken clouds
20531,2020-04-03 13:00:00,2020-04-03,2020,4,14,3,13,Friday,69.31,0.0,Clouds,broken clouds
20532,2020-04-03 14:00:00,2020-04-03,2020,4,14,3,14,Friday,71.33,0.0,Clouds,broken clouds
20533,2020-04-03 15:00:00,2020-04-03,2020,4,14,3,15,Friday,73.8,0.0,Clouds,overcast clouds
20534,2020-04-03 16:00:00,2020-04-03,2020,4,14,3,16,Friday,75.06,0.0,Clouds,scattered clouds
20535,2020-04-03 17:00:00,2020-04-03,2020,4,14,3,17,Friday,75.58,0.0,Clouds,overcast clouds
20536,2020-04-03 18:00:00,2020-04-03,2020,4,14,3,18,Friday,75.87,0.0,Clouds,overcast clouds
20537,2020-04-03 19:00:00,2020-04-03,2020,4,14,3,19,Friday,78.82,0.0,Clouds,scattered clouds
20538,2020-04-03 20:00:00,2020-04-03,2020,4,14,3,20,Friday,79.65,0.0,Clouds,broken clouds
20539,2020-04-03 21:00:00,2020-04-03,2020,4,14,3,21,Friday,78.03,0.0,Clouds,broken clouds
20540,2020-04-03 22:00:00,2020-04-03,2020,4,14,3,22,Friday,76.26,0.0,Clouds,overcast clouds
20541,2020-04-03 23:00:00,2020-04-03,2020,4,14,3,23,Friday,74.84,0.0,Clouds,overcast clouds
20542,2020-04-04 00:00:00,2020-04-04,2020,4,14,4,0,Saturday,73.85,0.0,Rain,light rain
20543,2020-04-04 01:00:00,2020-04-04,2020,4,14,4,1,Saturday,71.82,1.09,Rain,moderate rain
20544,2020-04-04 02:00:00,2020-04-04,2020,4,14,4,2,Saturday,70.72,4.17,Thunderstorm,thunderstorm
20546,2020-04-04 03:00:00,2020-04-04,2020,4,14,4,3,Saturday,69.84,2.5,Rain,moderate rain
20547,2020-04-04 04:00:00,2020-04-04,2020,4,14,4,4,Saturday,69.35,0.58,Rain,light rain
20548,2020-04-04 05:00:00,2020-04-04,2020,4,14,4,5,Saturday,69.08,0.29,Rain,light rain
20549,2020-04-04 06:00:00,2020-04-04,2020,4,14,4,6,Saturday,68.67,0.34,Rain,light rain
20550,2020-04-04 07:00:00,2020-04-04,2020,4,14,4,7,Saturday,68.16,0.25,Rain,light rain
20551,2020-04-04 08:00:00,2020-04-04,2020,4,14,4,8,Saturday,68.0,0.25,Rain,light rain
20552,2020-04-04 09:00:00,2020-04-04,2020,4,14,4,9,Saturday,66.61,0.0,Clouds,overcast clouds
20553,2020-04-04 10:00:00,2020-04-04,2020,4,14,4,10,Saturday,64.15,0.25,Rain,light rain
20554,2020-04-04 11:00:00,2020-04-04,2020,4,14,4,11,Saturday,59.81,0.25,Rain,light rain
20556,2020-04-04 12:00:00,2020-04-04,2020,4,14,4,12,Saturday,56.52,0.0,Clouds,overcast clouds
20557,2020-04-04 13:00:00,2020-04-04,2020,4,14,4,13,Saturday,55.89,0.0,Clouds,overcast clouds
20558,2020-04-04 14:00:00,2020-04-04,2020,4,14,4,14,Saturday,55.44,0.25,Rain,light rain
20559,2020-04-04 15:00:00,2020-04-04,2020,4,14,4,15,Saturday,55.26,0.0,Clouds,overcast clouds
20560,2020-04-04 16:00:00,2020-04-04,2020,4,14,4,16,Saturday,55.51,0.0,Clouds,overcast clouds
20561,2020-04-04 17:00:00,2020-04-04,2020,4,14,4,17,Saturday,56.25,0.25,Rain,light rain
20562,2020-04-04 18:00:00,2020-04-04,2020,4,14,4,18,Saturday,56.91,2.12,Rain,moderate rain
20563,2020-04-04 19:00:00,2020-04-04,2020,4,14,4,19,Saturday,57.38,2.32,Rain,moderate rain
20565,2020-04-04 20:00:00,2020-04-04,2020,4,14,4,20,Saturday,57.4,2.65,Rain,moderate rain
20567,2020-04-04 21:00:00,2020-04-04,2020,4,14,4,21,Saturday,57.6,3.39,Rain,moderate rain
20569,2020-04-04 22:00:00,2020-04-04,2020,4,14,4,22,Saturday,57.96,1.74,Rain,moderate rain
20571,2020-04-04 23:00:00,2020-04-04,2020,4,14,4,23,Saturday,58.33,0.65,Rain,light rain
20572,2020-04-05 00:00:00,2020-04-05,2020,4,14,5,0,Sunday,58.15,0.62,Rain,moderate rain
20574,2020-04-05 01:00:00,2020-04-05,2020,4,14,5,1,Sunday,58.19,0.7,Rain,light rain
20575,2020-04-05 02:00:00,2020-04-05,2020,4,14,5,2,Sunday,58.64,0.76,Rain,light rain
20576,2020-04-05 03:00:00,2020-04-05,2020,4,14,5,3,Sunday,59.54,0.42,Rain,light rain
20577,2020-04-05 04:00:00,2020-04-05,2020,4,14,5,4,Sunday,59.56,0.76,Rain,light rain
20578,2020-04-05 05:00:00,2020-04-05,2020,4,14,5,5,Sunday,59.45,0.76,Rain,light rain
20579,2020-04-05 06:00:00,2020-04-05,2020,4,14,5,6,Sunday,59.34,0.51,Rain,light rain
20581,2020-04-05 07:00:00,2020-04-05,2020,4,14,5,7,Sunday,60.03,0.76,Rain,light rain
20583,2020-04-05 08:00:00,2020-04-05,2020,4,14,5,8,Sunday,59.67,0.51,Rain,light rain
20585,2020-04-05 09:00:00,2020-04-05,2020,4,14,5,9,Sunday,60.06,0.51,Rain,light rain
20587,2020-04-05 10:00:00,2020-04-05,2020,4,14,5,10,Sunday,60.22,0.25,Rain,light rain
20589,2020-04-05 11:00:00,2020-04-05,2020,4,14,5,11,Sunday,60.42,0.51,Rain,light rain
20590,2020-04-05 12:00:00,2020-04-05,2020,4,14,5,12,Sunday,59.79,0.51,Rain,light rain
20592,2020-04-05 13:00:00,2020-04-05,2020,4,14,5,13,Sunday,59.2,0.51,Rain,light rain
20594,2020-04-05 14:00:00,2020-04-05,2020,4,14,5,14,Sunday,61.12,0.0,Mist,mist
20595,2020-04-05 15:00:00,2020-04-05,2020,4,14,5,15,Sunday,61.39,0.25,Rain,light rain
20596,2020-04-05 16:00:00,2020-04-05,2020,4,14,5,16,Sunday,63.82,0.25,Rain,light rain
20597,2020-04-05 17:00:00,2020-04-05,2020,4,14,5,17,Sunday,67.37,0.51,Rain,light rain
20598,2020-04-05 18:00:00,2020-04-05,2020,4,14,5,18,Sunday,69.62,0.51,Rain,light rain
20599,2020-04-05 19:00:00,2020-04-05,2020,4,14,5,19,Sunday,70.74,0.51,Rain,light rain
20600,2020-04-05 20:00:00,2020-04-05,2020,4,14,5,20,Sunday,72.61,0.25,Rain,light rain
20601,2020-04-05 21:00:00,2020-04-05,2020,4,14,5,21,Sunday,72.81,0.25,Rain,light rain
20602,2020-04-05 22:00:00,2020-04-05,2020,4,14,5,22,Sunday,73.22,0.25,Rain,light rain
20603,2020-04-05 23:00:00,2020-04-05,2020,4,14,5,23,Sunday,72.57,0.25,Rain,light rain
20604,2020-04-06 00:00:00,2020-04-06,2020,4,15,6,0,Monday,71.83,0.0,Clouds,overcast clouds
20605,2020-04-06 01:00:00,2020-04-06,2020,4,15,6,1,Monday,70.66,0.0,Clouds,overcast clouds
20606,2020-04-06 02:00:00,2020-04-06,2020,4,15,6,2,Monday,69.35,0.25,Rain,light rain
20607,2020-04-06 03:00:00,2020-04-06,2020,4,15,6,3,Monday,68.05,0.0,Clouds,broken clouds
20608,2020-04-06 04:00:00,2020-04-06,2020,4,15,6,4,Monday,66.69,0.25,Rain,light rain
20609,2020-04-06 05:00:00,2020-04-06,2020,4,15,6,5,Monday,65.82,0.0,Clouds,overcast clouds
